timestamp,X,Y,Z
1764061860126,-0.108674,0.094603,9.854158
1764061860136,-0.111368,0.111518,9.909244
1764061860146,-0.113763,0.102836,9.865535
1764061860156,-0.106728,0.114512,9.892179
1764061860166,-0.105231,0.09625,9.880653
1764061860176,-0.119302,0.092508,9.900262
1764061860186,-0.117356,0.098196,9.862541
1764061860196,-0.107027,0.094603,9.914632
1764061860206,-0.118404,0.103734,9.863289
1764061860216,-0.11541,0.098645,9.904304
1764061860226,-0.111967,0.099543,9.864786
1764061860236,-0.124092,0.098046,9.886491
1764061860246,-0.112416,0.100441,9.873618
1764061860256,-0.107626,0.101938,9.890533
1764061860266,-0.117356,0.095651,9.87721
1764061860276,-0.122296,0.100591,9.903555
1764061860286,-0.118404,0.099992,9.868828
1764061860296,-0.116158,0.089065,9.896819
1764061860306,-0.109722,0.098795,9.885293
1764061860316,-0.108674,0.094603,9.882898
1764061860326,-0.116009,0.096699,9.893975
1764061860336,-0.127684,0.094454,9.858649
1764061860346,-0.103884,0.107027,9.903705
1764061860357,-0.142055,0.276774,9.918075
1764061860367,-0.092508,-0.163909,9.801617
1764061860377,-0.122745,0.252824,9.955797
1764061860387,-0.122595,0.093855,9.79084
1764061860397,-0.166454,0.022304,9.879905
1764061860407,-0.0482,0.170945,9.913884
1764061860417,-0.146695,0.098345,9.96373
1764061860427,-0.103585,0.209714,9.793085
1764061860437,-0.132774,0.001647,9.999057
1764061860447,-0.12514,0.114063,9.796827
1764061860457,-0.122146,0.038021,9.925709
1764061860467,-0.104632,0.104932,9.806407
1764061860477,-0.079485,0.142055,10.002649
1764061860487,-0.178728,0.087269,9.78096
1764061860497,-0.064815,0.141905,9.990674
1764061860507,-0.123942,0.045056,9.771829
1764061860517,-0.123344,0.160466,9.980346
1764061860527,-0.118404,0.071851,9.821975
1764061860537,-0.118553,0.138163,9.926608
1764061860547,-0.10568,0.056283,9.811347
1764061860557,-0.132175,0.107327,10.000254
1764061860567,-0.130529,0.117057,9.804162
1764061860577,-0.074096,0.105231,9.920021
1764061860587,-0.101938,0.09595,9.850715
1764061860597,-0.15852,0.055834,9.922117
1764061860607,-0.121398,0.120499,9.809102
1764061860617,-0.090113,0.076341,9.953252
