Frequenz - Plot 0	Amplitude - Plot 0
0	0
0	0,000328198
0	-0,000373656
0	0,000437877
0	0,000190128
0	6,12E-05
1	0,000361639
1	-0,000120006
1	0,000527419
1	0,000775032
1	0,00066617
1	0,000601282
1	0,000581645
1	0,000717585
1	0,000457862
2	0,000626476
2	0,000494785
2	0,000454786
2	0,000524138
2	0,000338414
2	0,000104052
2	0,000255926
2	5,60E-05
2	7,67E-05
2	0,000248861
2	-4,83E-05
3	0,000660589
3	0,000583472
3	7,56E-05
3	0,000382907
3	0,00042404
3	0,00014093
3	0,000229378
3	-0,000100709
3	1,63E-05
4	0,000210294
4	8,58E-05
4	0,000191155
4	0,000460929
4	0,000409841
4	0,000788478
4	0,000560988
4	0,000725357
4	0,000870728
4	0,000999114
4	0,00109475
5	0,00111335
5	0,0012992
5	0,00163634
5	0,00185384
5	0,00215618
5	0,00224977
5	0,00234692
5	0,00243877
5	0,00243791
6	0,00256094
6	0,00228703
6	0,00231927
6	0,00199795
6	0,00183057
6	0,00172108
6	0,00165739
6	0,00159771
6	0,00170175
6	0,00183856
6	0,00189811
7	0,00215468
7	0,0021754
7	0,0024193
7	0,00243141
7	0,00231078
7	0,00200889
7	0,00171531
7	0,0017277
7	0,00206997
8	0,00230275
8	0,00235706
8	0,00238812
8	0,00257647
8	0,00265153
8	0,00281894
8	0,00322465
8	0,00340481
8	0,00385242
8	0,00403379
8	0,00456189
9	0,00494669
9	0,00540282
9	0,00583099
9	0,00631437
9	0,00668478
9	0,00698939
9	0,00739728
9	0,00734992
9	0,0069256
10	0,00801517
10	0,00828223
10	0,0086183
10	0,00769204
10	0,00708302
10	0,00605086
10	0,00476991
10	0,0025345
10	-0,000646251
10	-0,00504211
10	-0,00688378
11	0,000392412
11	0,00159387
11	0,00189758
11	0,00282508
11	0,00331285
11	0,00416295
11	0,0049751
11	0,00560192
11	0,00600077
12	0,00592244
12	0,00577601
12	0,00541764
12	0,00472001
12	0,00377385
12	0,00296816
12	0,00206446
12	0,00136074
12	0,000900964
12	0,000606163
12	0,000406473
13	0,000466008
13	0,000453847
13	0,000683885
13	0,000786348
13	0,000854513
13	0,000590963
