Frequenz - Plot 0	Amplitude - Plot 0
0	0
0	0,00040429
0	-1,74E-05
0	0,000477402
0	0,000234321
0	-6,71E-05
1	-0,000246727
1	0,000647158
1	7,56E-05
1	0,000179763
1	0,000346376
1	0,000420908
1	0,000450476
1	0,000611532
1	0,000512143
2	0,000531375
2	0,000384848
2	0,000394349
2	0,000176291
2	0,000283747
2	9,93E-05
2	0,000181115
2	0,000303422
2	0,000357719
2	0,000402629
2	0,000742361
3	0,000830781
3	-0,000951843
3	-0,000224118
3	0,000204581
3	0,000111859
3	2,09E-05
3	0,000229152
3	0,000210522
3	2,68E-05
4	0,00019448
4	0,000185037
4	0,000206094
4	0,000242893
4	0,000202982
4	0,000376935
4	0,000307684
4	0,000442077
4	0,000474289
4	0,000544328
4	0,00055689
5	0,000493806
5	0,00052136
5	0,000493451
5	0,000472013
5	0,000292468
5	0,000214205
5	0,000220759
5	0,000160498
5	1,98E-05
6	0,000143594
6	0,000185734
6	8,99E-05
6	5,10E-05
6	0,000131262
6	0,000295016
6	0,000152332
6	0,000239136
6	0,000192141
6	0,000232172
6	0,000275393
7	0,000282527
7	0,000263757
7	0,000266593
7	0,000111948
7	0,000271247
7	0,000737899
7	0,000246144
7	0,000437643
7	0,00103435
8	0,000804606
8	0,000909218
8	0,00109582
8	0,00111194
8	0,00131464
8	0,00154685
8	0,00168134
8	0,00185369
8	0,00207436
8	0,00238529
8	0,00279526
9	0,00282018
9	0,00324402
9	0,00339298
9	0,00375019
9	0,0039041
9	0,00441327
9	0,00455739
9	0,00440748
9	0,00448135
10	0,00584356
10	0,00578679
10	0,00560712
10	0,00495272
10	0,00577875
10	0,00515152
10	0,00468275
10	0,00381421
10	0,00119575
10	-0,00166553
10	-0,00776253
11	-0,00623585
11	-0,00176069
11	-0,00202864
11	-0,00267143
11	-0,00301866
11	-0,00359631
11	-0,00430125
11	-0,00483634
11	-0,00522444
12	-0,00542424
12	-0,00553752
12	-0,00561734
12	-0,0053078
12	-0,00493852
12	-0,00442603
12	-0,00370156
12	-0,00299187
12	-0,0023278
12	-0,00160195
12	-0,00113428
13	-0,000816423
13	-0,000677468
13	-0,000603639
13	-0,000809053
13	-0,00101194
13	-0,00139577
13	-0,00146632
13	-0,00148357
13	-0,00134625
14	-0,00120854
14	-0,000772552
14	-0,000279105
14	0,000289329
14	0,000697967
14	0,0010676
14	0,00107358
14	0,000949405
14	0,000494045
14	-9,64E-05
14	-0,000717409
15	-0,00105417
15	-0,00139876
15	-0,00131186
15	-0,000714444
15	-0,00013169
15	0,000566669
15	0,00103559
15	0,00103363
15	0,00055175
16	-0,000539721
16	-0,00174188
16	-0,00229918
16	-0,00199033
16	-0,00104041
16	-0,00047487
16	-0,000187835
16	-6,12E-05
16	-0,000139336
16	-0,000502733
16	-0,000294554
17	-0,000439732
17	-0,000556097
17	-0,000614801
17	-0,000791959
17	-0,000950275
17	-0,00101967
17	-0,0010898
17	-0,000995915
17	-0,000997838
18	-0,00108679
18	-0,00112825
18	-0,00114502
18	-0,00110388
18	-0,00122557
18	-0,00121642
18	-0,00105371
18	-0,00100187
18	-0,000711932
18	-0,000252764
18	-7,01E-06
19	0,000425971
19	0,000716894
19	0,000769579
19	0,000874828
19	0,000747447
19	0,000611974
19	0,000353009
19	-0,00014675
19	-0,000322087
20	-0,000452891
20	-0,000400427
20	-9,13E-05
20	0,000376433
20	0,000416418
20	0,000478638
20	0,000643435
20	0,00107583
20	0,000603406
20	9,69E-05
20	-3,49E-05
21	-1,09E-05
21	0,000114566
21	0,000261666
21	0,000500322
21	0,000717789
21	0,000807653
21	0,00100509
21	0,000800093
21	0,000395343
22	3,65E-05
22	-0,000232679
22	0,000140178
22	0,000463647
22	0,00081512
22	0,00105328
22	0,00118961
22	0,00115573
22	0,00115828
22	0,00107387
22	0,000828065
23	0,000749517
23	0,000598273
23	0,000558535
23	0,000547656
23	0,000608589
23	0,000751863
23	0,00153914
23	0,00279532
23	0,00435939
24	0,00593953
24	0,00763339
24	0,00921316
24	0,0103485
24	0,0108771
24	0,010492
24	0,0088927
24	0,00659156
24	0,00380342
24	0,00103404
24	-0,000851987
25	-0,00226323
25	-0,00285464
25	-0,00175438
25	0,000829737
25	0,00128089
25	0,000573926
25	0,00031184
25	3,60E-05
25	-0,000397477
26	-0,000621839
26	-0,000663881
26	-0,000646988
26	-0,000557323
26	-0,00055699
26	-0,000485848
26	-0,000509822
26	-0,000484313
26	-0,00047618
26	-0,000538177
26	-0,000584023
27	-0,000623454
27	-0,00064416
27	-0,000653175
27	-0,000747731
27	-0,000767075
27	-0,00078814
27	-0,000835668
27	-0,000881936
27	-0,000900307
28	-0,000943599
28	-0,000980157
28	-0,00100935
28	-0,00104672
28	-0,00113909
28	-0,00116509
28	-0,00119348
28	-0,00124688
28	-0,00129482
28	-0,00138323
28	-0,00149038
29	-0,00149377
29	-0,0015542
29	-0,00162673
29	-0,00177378
29	-0,00187586
29	-0,00194621
29	-0,00200297
29	-0,0021713
29	-0,00224215
30	-0,00236801
30	-0,0024743
30	-0,00254522
30	-0,00269513
30	-0,00285233
30	-0,0029222
30	-0,00302056
30	-0,00319689
30	-0,0033194
30	-0,00351077
30	-0,00364325
31	-0,00377255
31	-0,00394922
31	-0,00407257
31	-0,00428493
31	-0,00443483
31	-0,00456753
31	-0,00473405
31	-0,0049297
31	-0,00506005
32	-0,00525806
32	-0,00544655
32	-0,00559504
32	-0,00577271
32	-0,00594961
32	-0,00610178
32	-0,0063015
32	-0,0064797
32	-0,00671412
32	-0,00679378
32	-0,00694819
33	-0,00697624
33	-0,00700658
33	-0,00699801
33	-0,00695738
33	-0,0068747
33	-0,0067506
33	-0,00652335
33	-0,00628217
33	-0,00601537
34	-0,00563991
34	-0,00523268
34	-0,00478236
34	-0,00427317
