Frequenz - Plot 0	Amplitude - Plot 0
0	0,0386982
0	-0,000576738
0	-0,000414834
0	0,000146868
0	-0,00031277
0	0,000109019
1	-0,000121642
1	-0,000173944
1	0,000140464
1	-0,000140357
1	-0,000146682
1	-0,000156497
1	-8,28E-05
1	-1,81E-06
1	0,000282327
2	0,000537373
2	0,000272419
2	0,000470816
2	0,000360632
2	0,000324406
2	0,000442553
2	0,000198355
2	0,000230486
2	0,000107012
2	0,000107439
2	0,000210232
3	0,000586774
3	0,00132929
3	8,57E-05
3	0,000193337
3	5,50E-05
3	0,000204242
3	9,13E-05
3	0,000170889
3	0,000175626
4	0,000164571
4	0,000232847
4	0,000163583
4	0,000204928
4	0,000109948
4	7,45E-05
4	0,000123505
4	0,000120698
4	0,000140895
4	0,000191891
4	0,000324218
5	0,000394994
5	0,000403437
5	0,00049698
5	0,000410419
5	0,000476093
5	0,000620126
5	0,000443315
5	0,000467905
5	0,000427934
6	0,000276712
6	0,000217889
6	0,000236814
6	0,000185969
6	6,33E-05
6	0,000123786
6	0,000175407
6	0,000144743
6	9,54E-05
6	0,000106315
6	0,000128135
7	8,67E-05
7	-4,22E-05
7	-0,000114245
7	-7,40E-05
7	-0,000596939
7	-0,000462794
7	-0,000333116
7	-0,000611835
7	-0,000568489
8	-0,000383791
8	-0,000722367
8	-0,00074154
8	-0,000598161
8	-0,000668365
8	-0,000693616
8	-0,000776046
8	-0,00076102
8	-0,000829854
8	-0,000774559
8	-0,000583587
9	-0,000476091
9	-0,000430379
9	-9,78E-05
9	4,16E-05
9	0,000330324
9	0,000729123
9	0,00127329
9	0,0016172
9	0,00113901
10	0,00207028
10	0,00328756
10	0,00361959
10	0,00515244
10	0,0053105
10	0,00656538
10	0,00793821
10	0,00999853
10	0,0110328
10	0,0120805
10	0,00988247
11	0,00215532
11	0,0037428
11	0,0053884
11	0,00523832
11	0,00559181
11	0,00543461
11	0,00492951
11	0,00448439
11	0,00366587
12	0,00290939
12	0,00210339
12	0,00112731
12	0,000287802
12	-0,000345188
12	-0,00105803
12	-0,00150265
12	-0,00159898
12	-0,00156606
12	-0,00156892
12	-0,00112212
13	-0,000782564
13	-0,000485604
13	-0,000122085
13	0,000241496
13	0,000338352
13	0,000172737
13	-1,32E-05
13	-0,000357003
13	-0,000735559
14	-0,000917779
14	-0,00113778
14	-0,00118745
14	-0,000973437
14	-0,000533508
14	-0,000142079
14	0,000388179
14	0,00114286
14	0,00143984
14	0,00166625
14	0,00150693
15	0,00121061
15	0,000772456
15	-3,27E-05
15	-0,000257692
15	-0,000436081
15	-0,000124171
15	0,000449488
15	0,00130371
15	0,00221023
16	0,00268195
16	0,00223007
16	0,00108872
16	-3,83E-05
16	-0,000348104
16	-0,000218186
16	0,000101454
16	0,00031727
16	0,000580789
16	0,000616905
16	0,000740864
17	0,000854003
17	0,000886113
17	0,000960472
17	0,00100431
17	0,000908874
17	0,000586143
17	0,000494713
17	0,000526375
17	0,000241852
18	0,000210788
18	0,000245799
18	1,03E-05
18	-0,000105577
18	-0,00013749
18	-0,000338318
18	-0,000628893
18	-0,000838013
18	-0,0010049
18	-0,00125372
18	-0,00128977
19	-0,00105684
19	-0,000783479
19	-0,000444262
19	-0,000154131
19	7,63E-05
19	0,000594599
19	0,000556499
19	0,000574605
19	0,000549802
20	0,000157431
20	-0,000334723
20	-0,000505281
20	-0,000340434
20	-0,000342352
20	-0,000414256
20	-0,000149015
20	0,000228767
20	0,000481405
20	0,000431703
20	0,00038071
21	-0,000184678
21	-0,000331279
21	-0,000242377
21	-0,000314777
21	-0,000530375
21	-0,00018361
21	5,47E-05
21	0,00036675
21	0,000544365
22	0,000396334
22	-0,000259906
22	-0,00060372
22	-0,000662663
22	-0,000642402
22	-0,000585123
22	-0,000369327
22	-0,000310425
22	-0,000123116
22	-6,13E-05
22	-8,46E-05
23	-0,000279161
23	-0,000489267
23	-0,000763015
23	-0,00113001
23	-0,00163249
23	-0,00238973
23	-0,00333608
23	-0,00401325
23	-0,00408571
24	-0,00379439
24	-0,00297521
24	-0,00146766
24	0,000367125
24	0,00297546
24	0,00575393
24	0,0081821
24	0,00996351
24	0,0106908
24	0,0102367
24	0,0089528
25	0,00726028
25	0,00504769
25	0,00262204
25	0,00238602
25	0,00422188
25	0,00454099
25	0,00458006
25	0,00465182
25	0,00455717
26	0,00429332
26	0,00390919
26	0,00374948
26	0,00371629
26	0,00356278
26	0,0035273
26	0,00357393
26	0,00358147
26	0,00358325
26	0,00353946
26	0,00356707
27	0,00356227
27	0,00353803
27	0,00358468
27	0,00352499
27	0,0035446
27	0,00350872
27	0,00352706
27	0,00354147
27	0,00354215
28	0,00351234
