Frequenz - Plot 0	Amplitude - Plot 0
0	1,12696
0	-0,000136047
0	0,000124112
0	0,000105571
0	-0,000178185
0	-0,000284754
1	-0,000134613
1	-0,000419452
1	-0,000379121
1	-0,000103177
1	0,000108558
1	0,000178164
1	0,00023738
1	0,000329443
1	0,000481887
2	0,000537304
2	0,000480502
2	0,000541337
2	0,000556064
2	0,000569768
2	0,000305544
2	0,000266671
2	0,000189365
2	0,0001813
2	0,000134836
2	0,000353136
3	0,000510711
3	0,00190208
3	0,000420247
3	0,000513723
3	0,000254038
3	0,000414113
3	0,000315637
3	0,000392822
3	0,000364965
4	0,000537938
4	0,0007094
4	0,000780841
4	0,000884188
4	0,00102718
4	0,00102518
4	0,00108496
4	0,00108384
4	0,000931273
4	0,00102196
4	0,000951012
5	0,000972164
5	0,00105436
5	0,00110503
5	0,000951072
5	0,000880225
5	0,000630465
5	0,000352911
5	-4,14E-05
5	-0,000441929
6	-0,00101997
6	-0,00140304
6	-0,00184607
6	-0,00201557
6	-0,00210722
6	-0,00203106
6	-0,00191444
6	-0,00167881
6	-0,00138637
6	-0,00116603
6	-0,00107784
7	-0,000973094
7	-0,00116237
7	-0,00137454
7	-0,00158974
7	-0,00173976
7	-0,00172816
7	-0,00158026
7	-0,00170332
7	-0,00148847
8	-0,00154336
8	-0,00137325
8	-0,00130015
8	-0,00110856
8	-0,00103785
8	-0,000837169
8	-0,000917172
8	-0,00086096
8	-0,00108618
8	-0,00137569
8	-0,00144875
9	-0,00168998
9	-0,00163465
9	-0,00171516
9	-0,00148818
9	-0,00134667
9	-0,00100344
9	-0,000717756
9	-0,000644281
9	-0,00174019
10	-0,00154922
10	-0,00118442
10	-0,00116383
10	-0,00176199
10	-0,00213388
10	-0,00165883
10	-0,00136657
10	-0,000693936
10	-9,67E-05
10	0,000387632
10	0,000880173
11	0,00098793
11	0,00104204
11	0,000688972
11	-0,000782418
11	-0,00185804
11	-0,00273576
11	-0,00281511
11	-0,00235729
11	-0,000647211
12	-0,00018966
12	8,33E-05
12	0,00101724
12	0,00212986
12	0,00318875
12	0,00376476
12	0,00405213
12	0,00397275
12	0,00364944
12	0,0031973
12	0,00276525
13	0,0025171
13	0,00222484
13	0,00215802
13	0,00200043
13	0,00193883
13	0,00168866
13	0,00145608
13	0,00144992
13	0,0014069
14	0,00128663
14	0,00140957
14	0,0015121
14	0,00178979
14	0,00182364
14	0,00177031
14	0,00162026
14	0,00134817
14	0,00117279
14	0,00101358
14	0,00092476
15	0,00103685
15	0,00142496
15	0,0018452
15	0,00210557
15	0,00206634
15	0,00196993
15	0,00179192
15	0,00165062
15	0,00135173
16	0,00140482
16	0,00129919
16	0,00133161
16	0,00135128
16	0,00170678
16	0,002031
16	0,00226305
16	0,0024151
16	0,00229443
16	0,00200793
16	0,00177381
17	0,00129669
17	0,0011192
17	0,000857316
17	0,0009687
17	0,00141916
17	0,00193655
17	0,00243859
17	0,0030469
17	0,00318198
18	0,0031168
18	0,00271998
18	0,00199207
18	0,00104283
18	0,000295161
18	-0,000501465
18	-0,000812964
18	-0,00069027
18	-0,000434847
18	-0,000115997
18	0,000113851
19	0,000150346
19	-0,000120359
19	-0,000439638
19	-0,000821567
19	-0,00103895
19	-0,000886247
19	-0,000394018
19	0,000459983
19	0,00136807
20	0,00225439
20	0,00256437
20	0,00251663
20	0,00220226
20	0,00154344
20	0,000902183
20	0,000377234
20	0,000239862
20	0,000441571
20	0,000830845
20	0,00124514
21	0,00146902
21	0,00146348
21	0,00160362
21	0,00138251
21	0,00135361
21	0,00129282
21	0,00131493
21	0,0010626
21	0,00106789
22	0,000907506
22	0,00101495
22	0,00114893
22	0,00127071
22	0,00125933
22	0,00127037
22	0,0012804
22	0,00128789
22	0,00135665
22	0,00140714
22	0,00156614
23	0,00155182
23	0,00177676
23	0,0017826
23	0,00190404
23	0,00184427
23	0,00181123
23	0,00162108
23	0,001329
23	0,00116678
24	0,00101539
24	0,00115569
24	0,00120618
24	0,00122836
24	0,0013239
24	0,00117069
24	0,00076056
24	0,000493702
24	0,000340803
24	0,000327301
24	0,000649154
25	0,00114829
25	0,00174249
25	0,00205542
25	0,00183751
25	0,00120771
25	0,00106565
25	0,000995056
25	0,000897262
25	0,00102244
26	0,00118831
26	0,00135819
26	0,00153718
26	0,00161036
26	0,00170161
26	0,00174354
26	0,00173201
26	0,00170236
26	0,00170491
26	0,0016478
26	0,00165569
27	0,00169284
27	0,00174984
27	0,0018171
27	0,00187829
27	0,00191458
27	0,00195522
27	0,00195864
27	0,00206205
27	0,00202451
28	0,00204608
28	0,00210666
28	0,0021248
28	0,00211808
28	0,0021861
28	0,00216698
28	0,00225411
28	0,00223952
28	0,00226187
28	0,00232539
28	0,00239846
29	0,00242798
29	0,00240112
29	0,00242797
29	0,00243238
29	0,00248935
29	0,00247645
29	0,00250018
29	0,0025318
29	0,00259117
30	0,00252466
30	0,0025761
30	0,00260039
30	0,00259073
30	0,00256856
30	0,00257073
30	0,00252402
30	0,00253789
30	0,00238501
30	0,00238756
30	0,00226896
31	0,00217835
31	0,00212061
31	0,0021122
31	0,00197323
31	0,00182428
31	0,00168667
31	0,00159784
31	0,00136247
31	0,00114216
32	0,000817943
32	0,000617989
32	0,000367674
32	9,29E-05
32	-0,00018132
32	-0,00044867
32	-0,000753979
32	-0,000930767
32	-0,00122665
32	-0,00153246
32	-0,00182135
33	-0,00201379
33	-0,00243287
33	-0,00275246
33	-0,00319835
33	-0,00354835
33	-0,00376478
33	-0,00417566
33	-0,00453942
33	-0,00496813
34	-0,00526761
34	-0,00563215
34	-0,00602203
34	-0,00638096
34	-0,00675479
34	-0,00705527
34	-0,00729121
34	-0,00763783
34	-0,00779131
34	-0,00784219
34	-0,0077156
35	-0,0075988
35	-0,0072217
35	-0,00681851
35	-0,00624711
35	-0,00547311
35	-0,00462563
35	-0,00382967
35	-0,00292509
35	-0,00207249
36	-0,00143425
36	-0,000891267
36	-0,000915877
36	-0,00150535
36	-0,00249026
36	-0,00363483
