timestamp,X,Y,Z
1764071615560,0.000234,-0.000364,0.005296
1764071615570,0.009144,0.002688,0.004781
1764071615580,0.010992,0.000903,0.003507
1764071615590,0.002571,0.000313,0.005131
1764071615600,0.013433,0.002259,0.002664
1764071615610,0.000195,-0.000593,0.003311
1764071615620,0.014534,0.00078,0.0023
1764071615630,0.002786,-0.002223,0.003497
1764071615640,0.01248,0.001282,0.005115
1764071615650,0.005143,0.000181,0.004132
1764071615660,0.012851,0.000803,0.004098
1764071615670,0.002628,0.000617,0.003702
1764071615681,0.011864,0.000154,0.00346
1764071615691,0.003537,0.001764,0.004383
1764071615701,0.010565,0.002427,0.006822
1764071615711,0.006118,0.00124,0.004169
1764071615721,0.010339,0.002354,0.003437
1764071615731,0.006649,0.001307,0.004982
1764071615741,0.009619,0.001237,0.005241
1764071615751,0.006969,0.002009,0.004668
1764071615761,0.009438,0.001701,0.005306
1764071615771,0.007293,0.000082,0.004781
1764071615781,0.008737,0.001382,0.004651
1764071615791,0.007588,0.001272,0.004159
1764071615801,0.008238,0.000642,0.004334
1764071615811,0.008958,0.000873,0.003078
1764071615821,0.007741,0.000975,0.00554
1764071615831,0.008678,0.00018,0.003399
1764071615841,0.007853,0.000559,0.003538
1764071615851,0.009458,0.001577,0.002291
1764071615861,0.007168,0.000918,0.003637
1764071615871,0.009714,-0.00063,0.003564
1764071615881,0.008719,0.000296,0.004144
1764071615891,0.007691,0.000399,0.004606
1764071615902,0.007683,0.000765,0.003129
1764071615912,0.009559,0.00044,0.005143
1764071615922,0.00745,0.001544,0.004314
1764071615932,0.009111,0.000472,0.00396
1764071615942,0.007405,0.000668,0.003604
1764071615952,0.007761,0.001627,0.004816
1764071615962,0.007902,0.001588,0.004162
1764071615972,0.009798,0.000727,0.006915
1764071615982,0.008989,0.002111,0.00362
1764071615992,0.006893,0.001594,0.004004
1764071616002,0.007266,0.001178,0.003466
1764071616012,0.007074,0.001523,0.003994
1764071616022,0.00698,0.001626,0.00466
1764071616032,0.008929,0.002388,0.00415
1764071616042,0.008174,0.002609,0.004587
1764071616052,0.00809,0.001556,0.003831
1764071616062,0.007764,0.001601,0.002719
1764071616072,0.00741,-0.000049,0.004503
1764071616082,0.006384,0.00152,0.004919
1764071616092,0.007611,0.002339,0.002639
1764071616102,0.008451,0.002376,0.002735
1764071616112,0.007097,0.000703,0.003151
1764071616123,0.006785,0.000318,0.002077
1764071616133,0.007355,0.000243,0.004114
1764071616143,0.008168,0.000606,0.002225
1764071616153,0.00673,0.002714,0.003967
1764071616163,0.008758,-0.000189,0.003382
1764071616173,0.008565,-0.000838,0.003192
1764071616183,0.009047,0.000082,0.00509
1764071616193,0.008684,0.001214,0.003056
1764071616203,0.009144,-0.0008,0.005963
1764071616213,0.008979,0.001377,0.004024
1764071616223,0.008226,-0.000083,0.004802
1764071616233,0.005763,0.00146,0.003536
1764071616243,0.009396,-0.000218,0.002777
1764071616253,0.007878,0.001522,0.005054
1764071616263,0.007898,-0.000325,0.003288
1764071616273,0.007973,0.00152,0.004173
1764071616283,0.008403,0.001001,0.005035
1764071616293,0.007485,0.001256,0.003783
1764071616303,0.008124,0.000345,0.005361
1764071616313,0.009107,0.000629,0.005679
1764071616323,0.008597,0.000018,0.004883
1764071616333,0.006896,0.000379,0.004988
1764071616344,0.008486,-0.000528,0.003292
1764071616354,0.007738,0.001609,0.006269
1764071616364,0.007147,0.000324,0.003492
1764071616374,0.00867,0.001532,0.002504
1764071616384,0.00654,0.001913,0.003209
1764071616394,0.008408,0.001931,0.002874
1764071616404,0.008809,0.000733,0.004094
1764071616414,0.007451,0.001327,0.004034
1764071616424,0.008163,0.000695,0.004954
1764071616434,0.007638,0.000233,0.003296
1764071616444,0.008166,0.001055,0.004165
1764071616454,0.007494,0.001962,0.004116
