timestamp,X,Y,Z
1764072448507,0.038285,0.179462,9.818050
1764072448516,0.069392,0.203390,9.854242
1764072448526,0.059821,0.179462,9.801301
1764072448535,0.066999,0.162712,9.839885
1764072448545,0.071785,0.133998,9.835099
1764072448555,0.071785,0.167498,9.815658
1764072448564,0.057428,0.167498,9.839885
1764072448574,0.069392,0.162712,9.813265
1764072448583,0.055035,0.165105,9.842278
1764072448593,0.071785,0.143569,9.839885
1764072448602,0.066999,0.153141,9.842278
1764072448612,0.066999,0.138784,9.818050
1764072448622,0.055035,0.133998,9.796515
1764072448631,0.086142,0.141177,9.835099
1764072448641,0.059821,0.143569,9.820743
1764072448650,0.088534,0.155533,9.823135
1764072448660,0.055035,0.167498,9.827921
1764072448670,0.064606,0.169890,9.844670
1764072448679,0.066999,0.184247,9.815658
1764072448689,0.069392,0.148355,9.815658
1764072448698,0.086142,0.160319,9.823135
1764072448708,0.083749,0.167498,9.815658
1764072448718,0.064606,0.143569,9.837492
1764072448727,0.064606,0.165105,9.820743
1764072448737,0.050249,0.167498,9.823135
1764072448746,0.078963,0.143569,9.820743
1764072448756,0.064606,0.150748,9.813265
1764072448766,0.066999,0.181855,9.818050
1764072448775,0.078963,0.174676,9.823135
1764072448785,0.074178,0.153141,9.832706
1764072448794,0.055035,0.145962,9.823135
1764072448804,0.083749,0.157926,9.815658
1764072448814,0.064606,0.136391,9.825528
1764072448823,0.059821,0.136391,9.810872
1764072448833,0.057428,0.148355,9.837492
1764072448842,0.062213,0.138784,9.820743
1764072448852,0.069392,0.167498,9.835099
1764072448862,0.086142,0.160319,9.820743
1764072448871,0.066999,0.162712,9.815658
1764072448881,0.047856,0.162712,9.835099
1764072448890,0.055035,0.160319,9.801301
1764072448900,0.086142,0.167498,9.818050
1764072448909,0.064606,0.145962,9.825528
1764072448919,0.057428,0.155533,9.825528
1764072448929,0.074178,0.167498,9.832706
1764072448938,0.076570,0.162712,9.801301
1764072448948,0.064606,0.157926,9.837492
1764072448957,0.069392,0.157926,9.806087
1764072448967,0.083749,0.155533,9.835099
1764072448977,0.057428,0.153141,9.823135
1764072448986,0.081356,0.167498,9.820743
1764072448996,0.088534,0.165105,9.830314
1764072449005,0.055035,0.162712,9.827921
1764072449015,0.050249,0.157926,9.835099
1764072449025,0.078963,0.160319,9.823135
1764072449034,0.062213,0.155533,9.830314
1764072449044,0.069392,0.153141,9.818050
1764072449053,0.078963,0.162712,9.806087
1764072449063,0.086142,0.165105,9.835099
1764072449073,0.081356,0.160319,9.803694
1764072449082,0.076570,0.153141,9.851849
1764072449092,0.071785,0.172283,9.827921
1764072449101,0.062213,0.155533,9.823135
1764072449111,0.052642,0.145962,9.837492
1764072449121,0.062213,0.165105,9.808479
1764072449130,0.064606,0.157926,9.839885
1764072449140,0.086142,0.150748,9.830314
1764072449149,0.078963,0.155533,9.820743
1764072449159,0.081356,0.155533,9.820743
1764072449168,0.047856,0.162712,9.820743
1764072449178,0.078963,0.177069,9.851849
1764072449188,0.069392,0.179462,9.806087
1764072449197,0.062213,0.162712,9.835099
1764072449207,0.052642,0.167498,9.825528
1764072449216,0.074178,0.153141,9.815658
1764072449226,0.066999,0.165105,9.844670
1764072449236,0.074178,0.177069,9.823135
1764072449245,0.074178,0.169890,9.832706
1764072449255,0.062213,0.155533,9.830314
1764072449264,0.093320,0.155533,9.832706
1764072449274,0.074178,0.150748,9.842278
1764072449284,0.057428,0.167498,9.815658
1764072449293,0.076570,0.153141,9.825528
1764072449303,0.078963,0.153141,9.832706
1764072449312,0.064606,0.150748,9.823135
1764072449322,0.062213,0.155533,9.818050
1764072449332,0.045464,0.165105,9.825528
1764072449341,0.071785,0.150748,9.820743
1764072449351,0.062213,0.160319,9.815658
1764072449360,0.064606,0.169890,9.835099
1764072449370,0.076570,0.165105,9.823135
1764072449380,0.069392,0.167498,9.830314
1764072449389,0.050249,0.167498,9.827921
1764072449399,0.074178,0.160319,9.818050
1764072449408,0.066999,0.157926,9.837492
1764072449418,0.059821,0.165105,9.815658
1764072449428,0.057428,0.160319,9.825528
1764072449437,0.088534,0.172283,9.837492
1764072449447,0.086142,0.162712,9.815658
1764072449456,0.064606,0.160319,9.823135
