timestamp,X,Y,Z
1764073586867,0.006575,0.001402,0.004286
1764073586877,-0.001798,0.003166,0.0036
1764073586887,0.022395,0.00226,0.004655
1764073586897,-0.007454,0.00171,0.003789
1764073586907,0.019035,0.000184,0.004116
1764073586917,0.004995,0.000099,0.006419
1764073586927,0.004704,0.000623,0.003772
1764073586937,0.014514,-0.000494,0.004534
1764073586948,0.000118,0.001539,0.004371
1764073586958,0.015035,0.002384,0.004824
1764073586968,0.004614,0.002498,0.005171
1764073586978,0.007901,0.002476,0.005249
1764073586988,0.010634,0.001227,0.005279
1764073586998,0.003733,0.000746,0.003618
1764073587008,0.012579,0.001281,0.004655
1764073587018,0.005199,-0.000096,0.005205
1764073587028,0.007805,0.000888,0.004645
1764073587038,0.009241,0.001708,0.004455
1764073587048,0.00552,0.002891,0.005043
1764073587058,0.009032,0.001121,0.003994
1764073587068,0.005755,0.000847,0.003634
1764073587078,0.009515,0.00115,0.005602
1764073587088,0.008844,-0.001058,0.00399
1764073587098,0.005739,0.002619,0.005219
1764073587108,0.009349,0.000431,0.005738
1764073587118,0.007133,0.000653,0.002858
1764073587128,0.009614,0.001268,0.004741
1764073587138,0.0064,0.002056,0.003866
1764073587148,0.008535,-0.000216,0.005112
1764073587158,0.00905,0.000349,0.005197
1764073587169,0.00707,0.000342,0.003701
1764073587179,0.008171,0.001513,0.004749
1764073587189,0.00822,0.001658,0.003615
1764073587199,0.009104,0.001113,0.003606
1764073587209,0.006714,0.001701,0.003917
1764073587219,0.007278,0.001132,0.004275
1764073587229,0.007737,0.001807,0.003669
1764073587239,0.005735,0.000296,0.004057
1764073587249,0.007246,0.001033,0.003178
1764073587259,0.006443,0.000813,0.004719
1764073587269,0.008897,0.000601,0.004005
1764073587279,0.007095,0.000831,0.004496
1764073587289,0.00831,0.001734,0.005553
1764073587299,0.008249,-0.000362,0.004181
1764073587309,0.007714,0.000975,0.003337
1764073587319,0.009256,0.001325,0.004491
1764073587329,0.00814,-0.000136,0.0043
1764073587339,0.009343,0.00212,0.003823
1764073587349,0.007628,0.001484,0.004138
1764073587359,0.007504,0.001881,0.003717
1764073587369,0.007335,0.001005,0.004839
1764073587379,0.007607,0.001253,0.004611
1764073587389,0.009313,0.000557,0.00603
1764073587400,0.008071,0.001401,0.006287
1764073587410,0.008178,0.000886,0.003727
1764073587420,0.007994,0.001616,0.003864
1764073587430,0.009029,0.001784,0.003891
1764073587440,0.007074,0.00055,0.003491
1764073587450,0.00862,0.001158,0.002401
1764073587460,0.008789,0.001062,0.005613
1764073587470,0.008263,0.001236,0.004434
1764073587480,0.007923,0.001951,0.003218
1764073587490,0.007249,0.001198,0.003859
1764073587500,0.007535,-0.000466,0.004552
1764073587510,0.00843,0.001829,0.004126
1764073587520,0.007613,-0.001125,0.003875
1764073587530,0.00798,0.002056,0.005376
1764073587540,0.008408,0.00046,0.005128
1764073587550,0.006969,0.001521,0.003728
1764073587560,0.005767,0.000911,0.003937
1764073587570,0.00887,-0.000029,0.003121
1764073587580,0.008378,0.001251,0.004554
1764073587590,0.008422,0.000653,0.004015
1764073587600,0.009478,0.001555,0.004488
1764073587610,0.008006,0.002553,0.004577
1764073587621,0.006605,0.000721,0.004385
1764073587631,0.008615,0.002104,0.003648
1764073587641,0.007519,-0.000012,0.003347
1764073587651,0.007144,0.000508,0.002813
1764073587661,0.008603,0.000908,0.003641
1764073587671,0.008654,0.000448,0.004055
1764073587681,0.007713,0.000848,0.004122
1764073587691,0.008783,0.001385,0.00472
1764073587701,0.009044,0.000406,0.004884
1764073587711,0.006972,0.000248,0.005507
1764073587721,0.007324,0.00118,0.002341
1764073587731,0.007155,0.002035,0.004014
1764073587741,0.008278,0.000945,0.002875
1764073587751,0.007714,0.001474,0.004284
1764073587761,0.007979,0.001921,0.004508
1764073587771,0.007065,0.000638,0.003568
1764073587781,0.008508,0.000975,0.003683
1764073587791,0.008479,0.001662,0.005334
1764073587801,0.007331,0.001448,0.004082
1764073587811,0.007537,0.000989,0.00425
1764073587821,0.008393,-0.000399,0.006314
1764073587831,0.008514,0.001193,0.005202
1764073587842,0.008096,0.000386,0.004572
1764073587852,0.009293,0.000507,0.004133
1764073587862,0.00818,0.000178,0.004817
1764073587872,0.007814,0.00178,0.003547
1764073587882,0.008419,0.000354,0.003603
1764073587892,0.007796,0.002721,0.004147
1764073587902,0.008157,0.001269,0.002912
1764073587912,0.008229,0.000959,0.004084
1764073587922,0.007905,0.002146,0.002984
1764073587932,0.009128,0.001407,0.003985
1764073587942,0.007901,0.000465,0.004394
1764073587952,0.007058,0.00136,0.003105
1764073587962,0.008215,0.001583,0.005028
1764073587972,0.007795,0.000195,0.005045
1764073587982,0.007855,0.00185,0.004021
1764073587992,0.007681,0.000651,0.004427
1764073588002,0.007276,0.001522,0.005675
1764073588012,0.007879,0.00013,0.003569
1764073588022,0.008101,0.000625,0.005097
1764073588032,0.007627,0.001409,0.002867
1764073588042,0.008494,0.000405,0.004191
1764073588052,0.007418,-0.000007,0.002788
1764073588063,0.007472,-0.000464,0.004476
1764073588073,0.006764,0.001302,0.004063
1764073588083,0.006954,-0.000378,0.004814
1764073588093,0.007502,0.000334,0.003253
1764073588103,0.007656,0.001342,0.004611
1764073588113,0.009231,0.000448,0.003872
1764073588123,0.008939,0.001777,0.005259
1764073588133,0.008191,0.001487,0.002898
1764073588143,0.007827,0.000719,0.004372
1764073588153,0.006801,0.000378,0.005336
1764073588163,0.008049,0.000606,0.004292
1764073588173,0.008192,0.002208,0.00304
1764073588183,0.007893,0.003491,0.005262
1764073588193,0.007373,0.001711,0.004038
1764073588203,0.007105,0.001821,0.003927
1764073588213,0.00873,0.000909,0.005564
1764073588223,0.007909,0.001275,0.004426
1764073588233,0.007614,0.000702,0.005078
1764073588243,0.00918,0.00048,0.001695
1764073588253,0.008375,0.001233,0.004219
1764073588263,0.008149,0.002564,0.003003
1764073588273,0.008026,0.000869,0.004334
1764073588283,0.006744,0.000655,0.004471
1764073588294,0.007287,0.002304,0.003812
1764073588304,0.006823,0.0003,0.004024
1764073588314,0.008176,0.001263,0.004867
1764073588324,0.008311,0.000974,0.004891
1764073588334,0.008958,0.001564,0.004215
1764073588344,0.007391,0.000901,0.004739
1764073588354,0.00794,0.000696,0.003833
1764073588364,0.007907,0.001955,0.005041
1764073588374,0.007554,0.000197,0.002509
1764073588384,0.007785,0.000994,0.003096
1764073588394,0.007693,0.001461,0.004156
1764073588404,0.007432,0.000407,0.003231
1764073588414,0.006753,0.00014,0.003486
1764073588424,0.008909,0.001316,0.003633
1764073588434,0.007746,0.001033,0.006596
1764073588444,0.006965,-0.000227,0.004152
1764073588454,0.008812,0.000606,0.004785
1764073588464,0.00773,0.000448,0.00379
1764073588474,0.009269,0.000567,0.0046
1764073588484,0.007037,0.002104,0.003639
1764073588494,0.007863,0.00179,0.003231
1764073588504,0.007701,0.002658,0.003581
1764073588515,0.008878,0.002503,0.00421
1764073588525,0.008755,0.000878,0.003668
1764073588535,0.008195,0.0017,0.004317
1764073588545,0.008458,0.000123,0.003014
1764073588555,0.007812,0.000485,0.004271
1764073588565,0.008405,0.001474,0.004014
1764073588575,0.007822,0.000728,0.003838
1764073588585,0.009555,0.00039,0.004837
1764073588595,0.007379,0.001333,0.005861
1764073588605,0.006589,0.001088,0.003132
1764073588615,0.007914,0.001535,0.006339
1764073588625,0.008299,-0.000242,0.003538
1764073588635,0.006086,0.000686,0.005962
1764073588645,0.008683,0.001462,0.004197
1764073588655,0.00828,0.000123,0.004473
1764073588665,0.008635,0.001098,0.00313
1764073588675,0.008256,0.00129,0.006226
1764073588685,0.007259,0.001962,0.004503
1764073588695,0.008138,0.002391,0.002782
1764073588705,0.008743,0.002085,0.002849
1764073588715,0.007439,0.000087,0.004755
1764073588725,0.007273,0.001183,0.005516
1764073588736,0.011101,0.00176,0.003699
1764073588746,0.007764,0.001915,0.005071
1764073588756,0.008016,0.00212,0.004783
1764073588766,0.006176,-0.00064,0.003513
1764073588776,0.009538,0.001097,0.004306
1764073588786,0.008544,0.000971,0.004016
1764073588796,0.008372,0.002132,0.004698
1764073588806,0.008437,0.00068,0.005362
1764073588816,0.007168,-0.000136,0.003357
1764073588826,0.006771,0.001796,0.005384
1764073588836,0.007738,0.000909,0.005106
1764073588846,0.008261,0.000586,0.005271
1764073588856,0.007713,0.001386,0.004177
1764073588866,0.00955,0.00186,0.003861
1764073588876,0.006423,0.001392,0.005535
1764073588886,0.006996,0.000495,0.00445
1764073588896,0.010196,0.002322,0.004319
1764073588906,0.008056,0.001704,0.003068
1764073588916,0.008402,0.000935,0.003659
1764073588926,0.009025,0.001185,0.005128
1764073588936,0.007775,0.00129,0.00343
1764073588946,0.008688,0.000607,0.005089
1764073588957,0.007865,0.000764,0.004407
1764073588967,0.007233,0.000972,0.004088
1764073588977,0.007339,0.001116,0.004353
1764073588987,0.010152,0.000804,0.005287
1764073588997,0.007885,0.000017,0.00331
1764073589007,0.007685,0.002195,0.004461
1764073589017,0.007744,0.000668,0.002598
1764073589027,0.008788,-0.000305,0.003032
1764073589037,0.007807,0.001303,0.005069
1764073589047,0.007681,0.001615,0.005009
1764073589057,0.008063,-0.000026,0.003457
1764073589067,0.007954,0.000179,0.004002
1764073589077,0.00934,0.000027,0.00543
1764073589087,0.008743,0.000863,0.003598
1764073589097,0.008271,0.001481,0.00465
1764073589107,0.00809,0.001013,0.00373
1764073589117,0.008686,0.000644,0.004785
1764073589127,0.007133,0.000334,0.004668
1764073589137,0.007948,-0.000225,0.004451
1764073589147,0.008497,0.002263,0.00405
1764073589157,0.008942,0.000286,0.002336
1764073589167,0.00611,0.000246,0.005059
1764073589177,0.008148,-0.000087,0.003804
1764073589188,0.006734,0.001551,0.0041
1764073589198,0.008106,0.002199,0.005906
1764073589208,0.009215,0.000393,0.003362
1764073589218,0.008679,0.002216,0.003164
1764073589228,0.009669,0.001443,0.003472
1764073589238,0.00891,0.000919,0.006222
1764073589248,0.005465,0.000347,0.003773
1764073589258,0.006686,-0.000149,0.005243
1764073589268,0.008904,0.00017,0.003716
1764073589278,0.008821,0.000168,0.005189
1764073589288,0.009424,0.000921,0.004815
1764073589298,0.008324,0.002894,0.004431
1764073589308,0.007056,0.001809,0.003127
1764073589318,0.008505,-0.000576,0.003067
1764073589328,0.008854,0.002372,0.003848
1764073589338,0.008302,0.000783,0.004385
1764073589348,0.011226,-0.002315,0.004641
1764073589358,0.013434,-0.000648,0.003768
1764073589368,0.012491,-0.003058,0.006333
1764073589378,0.018187,-0.007571,0.009533
1764073589388,0.028065,-0.011029,0.044667
1764073589398,0.021155,-0.011193,0.155723
1764073589409,0.028513,-0.015373,0.330939
1764073589419,0.035061,-0.015867,0.58294
1764073589429,0.008326,-0.010534,0.861182
1764073589439,0.019215,-0.011374,1.076674
1764073589449,0.037865,-0.046254,0.984941
1764073589459,0.074893,-0.120726,0.595702
1764073589469,0.096941,-0.053847,0.142588
1764073589479,0.045628,-0.011168,-0.199517
