Frequenz - Plot 0	Amplitude - Plot 0
20	0,000713888
20	0,00053612
20	0,000619529
20	0,000532288
20	0,000439269
20	0,000363698
21	0,000385868
21	0,000226484
21	0,000301967
21	0,000310953
21	0,00035331
21	0,000400434
21	0,00041769
21	0,000466985
21	0,00054419
22	0,000858156
22	0,000879057
22	0,00142677
22	0,00212403
22	0,00301308
22	0,00257568
22	0,00217525
22	0,0013598
22	0,00149381
22	0,00116908
22	0,00117732
23	0,00107919
23	0,00118026
23	0,00134046
23	0,00169745
23	0,00209731
23	0,00233425
23	0,00243881
23	0,00244514
23	0,00241112
24	0,00224238
24	0,00189612
24	0,00161475
24	0,00110726
24	0,000785029
24	0,000688964
24	0,000659771
24	0,000655086
24	0,000714575
24	0,000749695
24	0,00078652
25	0,000861921
25	0,000935821
25	0,000894289
25	0,000925075
25	0,000931231
25	0,000779897
25	0,000780131
25	0,000615527
25	0,000563369
26	0,000693863
26	0,000802861
26	0,000894785
26	0,00108983
26	0,00107471
26	0,000984799
26	0,000883679
26	0,000763037
26	0,000773103
26	0,000693204
26	0,000767677
27	0,00063035
27	0,000707156
27	0,000695211
27	0,000647173
27	0,000550306
27	0,000708561
27	0,000652858
27	0,000769366
27	0,000722665
28	0,000730436
28	0,000718521
28	0,000728377
28	0,000751513
28	0,000715982
28	0,000708661
28	0,000816528
28	0,000793505
28	0,000905969
28	0,000919473
28	0,00095326
29	0,00101562
29	0,0010177
29	0,00106639
29	0,00110297
29	0,00105546
29	0,00119732
29	0,00119648
29	0,00124231
29	0,00136578
30	0,00142014
30	0,00145536
30	0,00147824
30	0,00162775
30	0,00170229
30	0,00181732
30	0,00194416
30	0,00196799
30	0,00212758
30	0,00220066
30	0,0023244
31	0,00243349
31	0,00264061
31	0,00274517
31	0,00292016
31	0,00302664
31	0,00336911
31	0,00360981
31	0,00390134
31	0,00433942
32	0,00464453
32	0,00499971
32	0,00551732
32	0,00598762
32	0,00630013
32	0,00680566
32	0,00721133
32	0,00777252
32	0,00815037
32	0,00846543
32	0,00891352
33	0,00945082
33	0,00999166
33	0,0105015
33	0,0111185
33	0,0116448
33	0,0122352
33	0,01276
33	0,0132493
33	0,0139525
34	0,0144501
34	0,014938
34	0,0152252
34	0,015548
34	0,0158848
34	0,0158951
34	0,0158115
34	0,0156491
34	0,015051
34	0,0149742
34	0,0141552
35	0,013963
35	0,013322
35	0,0123792
35	0,0113188
35	0,010385
35	0,00934021
35	0,00850737
35	0,00749214
35	0,00632173
36	0,00541797
36	0,00441967
36	0,00368743
36	0,00294991
36	0,00243697
36	0,00222238
36	0,00195495
36	0,00203993
36	0,00209807
36	0,00246661
36	0,00265535
37	0,00290064
37	0,00298286
37	0,00282349
37	0,00264248
37	0,00231792
37	0,00202802
37	0,00169009
37	0,00145196
37	0,00152185
38	0,00154037
38	0,00160734
38	0,00171909
38	0,00162106
38	0,00162587
38	0,0016332
38	0,00157706
38	0,00151851
38	0,00149308
38	0,0015893
38	0,00168321
39	0,0015864
39	0,00161107
39	0,00157694
39	0,00161066
39	0,00154514
39	0,00168561
39	0,00163244
39	0,00162248
39	0,0016632
40	0,00159836
40	0,00142771
40	0,0012446
40	0,00112804
40	0,000988735
40	0,000830777
40	0,000713895
40	0,000947403
40	0,0010836
40	0,00108184
40	0,00112934
41	0,000855765
41	0,00100663
