Frequenz - Plot 0	Amplitude - Plot 0
22	0,00291836
22	0,00272338
22	0,00245737
23	0,00219077
23	0,00196103
23	0,00181029
23	0,00167657
23	0,00186049
23	0,00221456
23	0,00253569
23	0,00275541
23	0,003172
24	0,00344237
24	0,00371824
24	0,00392494
24	0,00380105
24	0,00365128
24	0,00328054
24	0,00309747
24	0,00287169
24	0,00276977
24	0,00266965
24	0,00267342
25	0,002601
25	0,0025717
25	0,00259789
25	0,00258017
25	0,00261805
25	0,00254811
25	0,00254245
25	0,0024036
25	0,00235136
26	0,00223452
26	0,00199184
26	0,00209294
26	0,00215637
26	0,00218373
26	0,00230702
26	0,00228033
26	0,00218453
26	0,00221471
26	0,00216348
26	0,00202969
27	0,00202482
27	0,00194261
27	0,00174963
27	0,00176871
27	0,001643
27	0,00163252
27	0,00149871
27	0,00154937
27	0,00145977
28	0,0013283
28	0,00124289
28	0,00115689
28	0,000999273
28	0,00102771
28	0,000897162
28	0,000916017
28	0,000740409
28	0,000728673
28	0,000581096
28	0,000589219
29	0,000406623
29	0,00039709
29	0,000309506
29	0,000233728
29	9,50E-05
29	0,000119227
29	-3,95E-05
29	-0,000114752
29	-0,000361779
30	-0,000362756
30	-0,000441935
30	-0,000628411
30	-0,000686713
30	-0,000864439
30	-0,00093723
30	-0,00106236
30	-0,00118326
30	-0,0012896
30	-0,0014625
30	-0,00163508
31	-0,00164584
31	-0,00186452
31	-0,00208557
31	-0,00216633
31	-0,00238234
31	-0,00258182
31	-0,00289151
31	-0,00308147
31	-0,00328336
32	-0,00329952
32	-0,00336619
32	-0,00335763
32	-0,00347276
32	-0,00342536
32	-0,00352596
32	-0,00345087
32	-0,00331537
32	-0,00323126
32	-0,00302753
32	-0,002984
33	-0,00288811
33	-0,00267867
33	-0,00252352
33	-0,00223942
33	-0,00218441
33	-0,00160556
33	-0,00115272
33	-0,000673149
33	5,39E-05
34	0,000732588
34	0,00148423
34	0,00230075
34	0,00321851
34	0,0042738
34	0,00535417
34	0,00638417
34	0,0073655
34	0,00830919
34	0,00932818
34	0,0101441
35	0,0110862
35	0,0119055
35	0,012646
35	0,0133317
35	0,0138891
35	0,0141293
35	0,0144998
35	0,0144993
35	0,014463
36	0,0144199
36	0,0139817
36	0,013341
36	0,0127926
36	0,0121631
36	0,0114426
36	0,0108195
36	0,0102733
36	0,00969854
36	0,0093467
36	0,00922319
37	0,00930839
37	0,00944096
37	0,00954542
37	0,00971202
37	0,00974694
37	0,00969055
37	0,00949862
37	0,00906357
37	0,00874212
38	0,00853593
38	0,00842767
38	0,00839566
38	0,00833807
38	0,00842604
38	0,00820046
38	0,00821475
38	0,00793439
38	0,00776824
38	0,00779508
38	0,00781009
39	0,00764883
39	0,00761223
39	0,00771693
39	0,00762876
39	0,0077624
39	0,00765548
39	0,00752129
39	0,0076574
39	0,0076321
40	0,00772936
40	0,00779457
40	0,00789278
40	0,00773379
40	0,0076249
40	0,00756428
40	0,00733655
40	0,00717895
40	0,00702971
40	0,00722705
40	0,00729896
41	0,00717594
41	0,00730932
41	0,00725401
41	0,00740955
41	0,00744078
41	0,00740464
41	0,00727164
41	0,00727412
41	0,00725948
42	0,00711959
42	0,00688783
42	0,00704534
42	0,00700121
42	0,00699649
42	0,00698396
42	0,00688036
42	0,00691213
42	0,00687157
42	0,00692201
42	0,00682968
43	0,00675727
43	0,00667434
43	0,00658791
43	0,00653176
43	0,00639012
43	0,00622117
43	0,00616827
43	0,00604052
43	0,00605181
44	0,00595868
44	0,00582485
44	0,00580331
44	0,00577088
44	0,00583754
44	0,0058258
44	0,00584785
44	0,00582318
44	0,00589665
44	0,00579265
44	0,00589843
45	0,00581071
45	0,00583423
45	0,0057996
45	0,00586793
45	0,00583151
45	0,00582854
45	0,00585883
45	0,00585659
45	0,00578021
46	0,00576516
46	0,00586345
46	0,00584933
46	0,00574132
46	0,00575329
46	0,00573107
46	0,00567133
46	0,00563619
46	0,00557719
46	0,00547068
46	0,00549708
47	0,00551324
47	0,00552685
47	0,00549901
47	0,00550858
47	0,00545053
47	0,00542949
47	0,00540048
47	0,00543229
47	0,00543121
48	0,00526906
48	0,00534304
48	0,00543949
48	0,00536734
48	0,00534972
48	0,00532703
48	0,00528119
48	0,00529321
48	0,00532156
48	0,00526378
48	0,00534106
49	0,00530889
49	0,00527377
49	0,00528528
49	0,0052197
49	0,00528492
49	0,00511532
49	0,00513121
49	0,00513481
49	0,00515196
50	0,0051747
50	0,00516268
50	0,00506131
50	0,00514714
50	0,00504697
50	0,00505736
