Frequenz - Plot 0	Amplitude - Plot 0
17	-0,00114671
17	-0,00116874
17	-0,00123967
17	-0,00136112
17	-0,00152423
18	-0,00149017
18	-0,00150255
18	-0,00146331
18	-0,00140951
18	-0,0013524
18	-0,00129334
18	-0,0011211
18	-0,000859209
18	-0,000691931
18	-0,000516291
18	-0,000350651
19	-0,000177967
19	-0,000130278
19	-0,000189752
19	-0,000135233
19	-0,000197167
19	-0,000322251
19	-0,000590957
19	-0,000559275
19	-0,000451003
20	-0,000401888
20	-0,000439273
20	-0,000273461
20	-0,000351583
20	-0,000381507
20	-0,000450807
20	-0,000378623
20	-0,000471857
20	-0,00055916
20	-0,000435408
20	-0,000548631
21	-0,000662126
21	-0,000783433
21	-0,000772466
21	-0,000951367
21	-0,00109748
21	-0,00117376
21	-0,0012816
21	-0,00144058
21	-0,00150864
22	-0,00170643
22	-0,00184999
22	-0,00174925
22	-0,0011408
22	0,000456158
22	0,00157921
22	0,00148917
22	0,000747335
22	5,98E-05
22	-0,000303377
22	-0,000499473
23	-0,000763877
23	-0,000874592
23	-0,000868446
23	-0,000578406
23	-0,000234939
23	0,000632417
23	0,00163148
23	0,00275806
23	0,00377899
24	0,00459535
24	0,00495691
24	0,00451314
24	0,0037823
24	0,00306605
24	0,00258866
24	0,00229161
24	0,00216141
24	0,00219768
24	0,00207237
24	0,00204781
25	0,00204883
25	0,00202276
25	0,00199439
25	0,00203869
25	0,0021835
25	0,00233503
25	0,0026147
25	0,00272769
25	0,00275078
26	0,00268142
26	0,00256325
26	0,00246924
26	0,00250878
26	0,00266811
26	0,00255604
26	0,00262713
26	0,00255757
26	0,0025918
26	0,00260048
26	0,00255364
27	0,00248114
27	0,00256269
27	0,00252042
27	0,00257905
27	0,00258239
27	0,00269119
27	0,00282992
27	0,00284648
27	0,0028634
28	0,00295337
28	0,00301818
28	0,0030566
28	0,00316518
28	0,00311176
28	0,00314355
28	0,00313914
28	0,00320143
28	0,00312824
28	0,00317893
28	0,00313639
29	0,00313695
29	0,00323567
29	0,00329137
29	0,00331017
29	0,00328482
29	0,00332537
29	0,00336282
29	0,00334307
29	0,00337991
30	0,00351603
30	0,00357467
30	0,00362501
30	0,00371628
30	0,0037147
30	0,00373281
30	0,00376322
30	0,00384144
30	0,00393529
30	0,00395704
30	0,00406098
31	0,00407016
31	0,00407175
31	0,00409934
31	0,00408319
31	0,00409614
31	0,00410984
31	0,00418931
31	0,00417347
31	0,00427534
32	0,00418898
32	0,00407243
32	0,00404222
32	0,00395131
32	0,00386428
32	0,00375192
32	0,00366973
32	0,00373927
32	0,00368927
32	0,00361179
32	0,00345229
33	0,00337746
33	0,00327738
33	0,00302163
33	0,00281518
33	0,00254495
33	0,0022209
33	0,00186296
33	0,00162463
33	0,00125994
34	0,000952915
34	0,000691463
34	0,000284281
34	-5,91E-05
34	-0,000332837
34	-0,000689491
34	-0,00105661
34	-0,00143434
34	-0,00201863
34	-0,00246899
34	-0,00294269
35	-0,00341461
35	-0,00379426
35	-0,00408849
35	-0,00439833
35	-0,00450994
35	-0,00463919
35	-0,00482638
35	-0,00489613
35	-0,0048747
36	-0,00501197
36	-0,00503489
36	-0,00507617
36	-0,00509177
36	-0,00499318
36	-0,00481971
36	-0,0045316
36	-0,00407932
36	-0,00358155
36	-0,00300968
36	-0,00257942
37	-0,0022101
37	-0,00192228
37	-0,00197404
37	-0,00217346
37	-0,00245473
37	-0,002581
37	-0,0027137
37	-0,00265516
37	-0,00247429
38	-0,00207247
38	-0,00168848
38	-0,00139126
38	-0,00126896
38	-0,00136743
38	-0,00159064
38	-0,0015303
38	-0,00148127
38	-0,00134923
38	-0,0013037
38	-0,00128243
39	-0,00131473
39	-0,00122553
39	-0,00115315
39	-0,0010974
39	-0,00105594
39	-0,000975742
39	-0,0011438
39	-0,000923554
39	-0,00082037
40	-0,000697069
40	-0,000770425
40	-0,00066162
40	-0,000768098
40	-0,00084504
40	-0,000975859
40	-0,00100491
40	-0,00099201
40	-0,000974089
40	-0,00100512
40	-0,000897823
41	-0,00090161
41	-0,000751441
41	-0,000721513
41	-0,000683001
41	-0,000673686
41	-0,000756799
41	-0,000743708
41	-0,00068583
41	-0,000787346
42	-0,000894911
42	-0,000932522
42	-0,000803261
42	-0,000727779
42	-0,000551371
42	-0,00045759
42	-0,000419663
42	-0,00045852
42	-0,000421558
42	-0,000414793
42	-0,000487795
43	-0,000458894
43	-0,000433549
43	-0,0003836
43	-0,000464812
43	-0,000495262
43	-0,000566279
43	-0,000588078
43	-0,000567555
43	-0,000460908
44	-0,000460665
44	-0,000436269
44	-0,000366983
44	-0,000372759
44	-0,000390643
44	-0,000475692
44	-0,00041085
44	-0,000434592
44	-0,000462979
44	-0,000527409
44	-0,000492976
45	-0,000539386
45	-0,000540307
45	-0,000543624
45	-0,000479968
45	-0,000426497
45	-0,000443511
45	-0,000443287
45	-0,00043549
45	-0,000427546
46	-0,000368515
46	-0,000349292
46	-0,000282302
46	-0,00035098
46	-0,000308488
46	-0,00031298
46	-0,000293943
46	-0,000246862
46	-0,000279516
46	-0,000246602
46	-0,000225588
47	-0,000209867
47	-0,000230476
47	-0,000236284
47	-0,000260704
47	-0,000229044
47	-0,000235136
47	-0,000156672
47	-0,000161304
47	-0,000105219
48	-9,48E-05
48	-0,000164462
48	-9,63E-05
48	-7,65E-05
48	-6,97E-05
48	-7,11E-05
48	-7,03E-05
48	-9,04E-06
48	-8,03E-05
48	-0,000129264
48	-0,000174195
49	-0,000120356
49	-0,000130058
49	-0,000164624
49	-0,000209584
49	-9,09E-05
49	-0,000129718
49	-0,000115757
49	-0,0001075
49	-0,000111772
50	-9,87E-05
50	-5,81E-05
50	-4,63E-05
50	-5,80E-05
50	2,65E-05
50	1,90E-05
