Frequenz - Plot 0	Amplitude - Plot 0
15	-0,00213679
16	-0,00246978
16	-0,0027781
16	-0,0029962
16	-0,00291363
16	-0,00292895
16	-0,00133117
16	0,0109531
16	0,00435359
16	0,00359824
16	0,00298131
16	0,00305172
17	0,00285983
17	0,0029308
17	0,00285261
17	0,00284992
17	0,00278726
17	0,0027684
17	0,00269189
17	0,00265174
17	0,0026308
18	0,00249682
18	0,0024463
18	0,00237624
18	0,00211944
18	0,00211357
18	0,00206078
18	0,00197838
18	0,0019058
18	0,00198758
18	0,00189289
18	0,00195
19	0,00186329
19	0,00178415
19	0,00192058
19	0,00175646
19	0,0020244
19	0,00190035
19	0,00177328
19	0,00206076
19	0,00189704
20	0,00202802
20	0,00196516
20	0,00193811
20	0,00208302
20	0,00215244
20	0,00188588
20	0,00220359
20	0,00209498
20	0,00191218
20	0,00230489
20	0,00217504
21	0,00245693
21	0,00226534
21	0,00268313
21	0,00259891
21	0,00297136
21	0,00306917
21	0,00314881
21	0,00344077
21	0,00365053
22	0,00384519
22	0,00391206
22	0,00337322
22	0,00151805
22	-0,00143012
22	-0,00330463
22	-0,00214382
22	-0,000829712
22	-0,000300273
22	6,20E-05
22	0,000162294
23	0,000319774
23	0,000345685
23	0,000243343
23	-7,48E-05
23	-0,000573591
23	-0,00123785
23	-0,00192332
23	-0,00233576
23	-0,00252845
24	-0,00255452
24	-0,00220609
24	-0,00165767
24	-0,00107755
24	-0,000708897
24	-0,000628095
24	-0,000637167
24	-0,00063614
24	-0,000648538
24	-0,000575982
24	-0,000479797
25	-0,000373965
25	-0,000162391
25	6,70E-05
25	0,000351761
25	0,000614129
25	0,00105664
25	0,00140418
25	0,0016261
25	0,00159108
26	0,00141985
26	0,00124308
26	0,0011044
26	0,00101028
26	0,0010033
26	0,00102428
26	0,00106512
26	0,00112359
26	0,00116553
26	0,00126849
26	0,001424
27	0,00146973
27	0,00158545
27	0,0016537
27	0,00177277
27	0,00185394
27	0,00196332
27	0,00204314
27	0,00220568
27	0,00227003
28	0,00245536
28	0,00249183
28	0,00257364
28	0,0026156
28	0,00263116
28	0,00265954
28	0,00256915
28	0,00259443
28	0,00249616
28	0,00246568
28	0,00239907
29	0,00237213
29	0,00225698
29	0,0022386
29	0,0022003
29	0,00217601
29	0,00218533
29	0,0021617
29	0,00221638
29	0,00215276
30	0,00217599
30	0,0021767
30	0,00215842
30	0,00215537
30	0,00212412
30	0,00215596
30	0,00212873
30	0,00213373
30	0,00200983
30	0,00206725
30	0,00198222
31	0,00202421
31	0,00204768
31	0,00204204
31	0,00199818
31	0,00192671
31	0,00187018
31	0,00186076
31	0,00180514
31	0,00172985
32	0,00173925
32	0,00161557
32	0,00158629
32	0,00151483
32	0,00136892
32	0,00143459
32	0,00134597
32	0,00145092
32	0,00140939
32	0,00126239
32	0,00109094
33	0,00104761
33	0,000823381
33	0,0007029
33	0,000550015
33	0,000374337
33	0,00015289
33	-6,20E-05
33	-0,000309134
33	-0,000523458
34	-0,00079733
34	-0,00106864
34	-0,00134058
34	-0,00158984
34	-0,00182696
34	-0,00218774
34	-0,00248901
34	-0,00282056
34	-0,00312999
34	-0,00344979
34	-0,00375281
35	-0,00399811
35	-0,00424933
35	-0,0044987
35	-0,004725
35	-0,00487823
35	-0,00502267
35	-0,00522444
35	-0,00535691
35	-0,00538591
36	-0,00553239
36	-0,00562325
36	-0,00567808
36	-0,00569118
36	-0,00561881
36	-0,00545199
36	-0,00518265
36	-0,00480987
36	-0,00439358
36	-0,00404895
36	-0,00377064
37	-0,00350922
37	-0,00335173
37	-0,00323163
37	-0,00309415
37	-0,00293191
37	-0,00281104
37	-0,0026222
37	-0,00246188
37	-0,00229396
38	-0,00215397
38	-0,00206121
38	-0,00209509
38	-0,00221724
38	-0,00246585
38	-0,00257487
38	-0,00233044
38	-0,00195817
38	-0,00186035
38	-0,00177938
38	-0,00187916
39	-0,00205711
39	-0,00215194
39	-0,00205324
39	-0,0021324
39	-0,00190311
39	-0,00191853
39	-0,0020188
39	-0,00194021
39	-0,00195685
40	-0,00177443
40	-0,00163156
40	-0,00161808
40	-0,00168263
40	-0,00160881
40	-0,00151577
40	-0,00164433
40	-0,00168978
40	-0,00158348
40	-0,00170701
40	-0,0019058
41	-0,00177462
41	-0,00185462
41	-0,00186967
41	-0,00177061
41	-0,00170977
41	-0,0016031
41	-0,0015784
41	-0,00163356
41	-0,00152194
42	-0,00145062
42	-0,00156836
42	-0,00154377
42	-0,00157269
42	-0,00151681
42	-0,00141252
42	-0,00148535
42	-0,001457
42	-0,00144725
42	-0,00142574
42	-0,00142291
43	-0,0014028
43	-0,00144105
43	-0,00135796
43	-0,00140379
43	-0,00139052
43	-0,00146352
43	-0,00142182
43	-0,00138436
43	-0,00145753
44	-0,00147723
44	-0,00149024
44	-0,00149358
44	-0,0014548
44	-0,00151855
44	-0,00148054
44	-0,0015544
44	-0,0015425
44	-0,00152995
44	-0,00159392
44	-0,0015224
45	-0,00153353
45	-0,00153732
45	-0,00157191
45	-0,00156158
45	-0,00157945
45	-0,00155445
45	-0,00158317
45	-0,00156157
45	-0,00154047
46	-0,00154496
46	-0,00151735
46	-0,00152118
46	-0,00153177
46	-0,00148097
46	-0,00151088
46	-0,00144708
46	-0,00141265
46	-0,00141786
46	-0,00142731
46	-0,00141804
47	-0,0013792
47	-0,00136777
47	-0,00137254
47	-0,0014001
47	-0,00139102
47	-0,00144304
47	-0,00138264
47	-0,00136776
47	-0,0013617
48	-0,00137984
48	-0,00132225
48	-0,0013451
48	-0,00136199
48	-0,00138542
48	-0,00138007
48	-0,00143554
48	-0,00140571
48	-0,00142051
48	-0,00139683
48	-0,00141282
49	-0,00140781
49	-0,00136914
49	-0,0014115
49	-0,00137739
49	-0,00135387
49	-0,00141337
49	-0,00137666
49	-0,00140501
49	-0,00136999
50	-0,00142254
50	-0,00140332
50	-0,00143026
50	-0,00140388
50	-0,00140963
50	-0,00141038
