Frequenz - Plot 0	Amplitude - Plot 0
0	0
0	-0,00100518
0	0,000533875
0	-0,000304715
0	-0,000439776
0	-0,000498308
1	3,05E-05
1	0,000422401
1	0,000353793
1	4,34E-05
1	-6,61E-05
1	-6,24E-06
1	-0,000107253
1	-9,92E-05
1	5,54E-05
2	0,000146564
2	4,47E-05
2	-0,000107679
2	-0,000280595
2	-7,97E-05
2	0,000159999
2	-9,95E-05
2	0,000131265
2	-4,61E-05
2	0,000203426
2	0,000228394
3	0,000316538
3	0,000936039
3	0,00303697
3	0,00625928
3	0,00451901
3	0,00127558
3	0,000455185
3	0,000572006
3	0,000379273
4	0,000272316
4	0,000172425
4	0,000205663
4	0,000158104
4	0,000141824
4	0,000193053
4	0,000212682
4	0,000114149
4	0,000219386
4	0,000198603
4	0,000184131
5	0,000100818
5	0,000236263
5	0,000251755
5	0,000284955
5	0,000172795
5	0,000406831
5	0,000172406
5	0,000470035
5	0,00027477
6	0,000291384
6	0,000480096
6	0,000483915
6	0,000513146
6	0,000635855
6	0,000698441
6	0,000718435
6	0,000801344
6	0,000596205
6	0,000782944
6	0,00106469
7	0,00112141
7	0,00108062
7	0,0012495
7	0,00138752
7	0,00191462
7	0,00199811
7	0,00222379
7	0,00238177
7	0,00282372
8	0,00321336
8	0,00352538
8	0,00404486
8	0,00442479
8	0,00500585
8	0,00559793
8	0,00612342
8	0,00674455
8	0,00673592
8	0,00674324
8	0,00650917
9	0,00583039
9	0,00462048
9	0,0028524
9	0,000858744
9	-0,00140281
9	-0,00335266
9	-0,00492087
9	-0,00684823
9	-0,00421909
10	-0,00478206
10	-0,00418559
10	-0,00484226
10	-0,00427088
10	-0,00341858
10	-0,00285832
10	-0,00235219
10	-0,00235937
10	-0,00184903
10	-0,00171434
10	-0,00147533
11	-0,00142504
11	-0,00125109
11	-0,00132068
11	-0,00109871
11	-0,00116313
11	-0,000990077
11	-0,00082435
11	-0,000948013
11	-0,000875569
12	-0,000828739
12	-0,000879013
12	-0,000788846
12	-0,000680937
12	-0,000785026
12	-0,000704241
12	-0,000722525
12	-0,000675607
12	-0,000506099
12	-0,000432969
12	-0,000343389
13	-0,000374509
13	-0,000158113
13	-0,000147117
13	-8,06E-05
13	-0,000152211
13	-7,36E-05
13	6,22E-05
13	2,43E-05
13	6,80E-05
14	0,000148016
14	6,76E-05
14	3,68E-05
14	-1,29E-05
14	7,41E-05
14	-3,29E-05
14	-2,03E-05
14	-1,03E-05
14	-0,000165941
14	-0,000189652
14	-0,000234056
15	-0,000270685
15	-0,000454534
15	-0,000416078
15	-0,000601258
15	-0,000630576
15	-0,000841892
15	-0,001012
15	-0,0013265
15	-0,00147951
16	-0,00190632
16	-0,00254622
16	-0,00303773
16	-0,00389083
16	-0,00573264
16	-0,00938173
16	-0,0141136
16	-0,000625304
16	-0,00173272
16	-0,00160601
16	-0,00166532
17	-0,00171888
17	-0,00173919
17	-0,00166315
17	-0,00165881
17	-0,00172117
17	-0,00157662
17	-0,00146942
17	-0,00130899
17	-0,00115597
18	-0,00096013
18	-0,000847777
18	-0,000634497
18	-0,000518095
18	-0,000305307
18	-0,000153294
18	6,03E-05
18	0,000216646
18	0,000228872
18	0,000209323
18	0,000222076
19	0,000100066
19	-3,31E-05
19	-8,12E-05
19	-0,00017761
19	-0,000353943
19	-0,000353
19	-0,000184988
19	-8,52E-05
19	1,15E-05
20	1,80E-05
20	-4,96E-06
20	7,36E-05
20	-3,80E-05
20	-7,36E-05
20	-0,000103801
20	-3,57E-05
20	7,61E-05
20	-5,75E-05
20	-3,78E-05
20	-3,54E-05
21	-4,91E-05
21	-5,92E-05
