LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	No
Time_Pref	Relative
Operator	S2410566017
Date	2026/01/13
Time	11:00:14,5830648249998622854
***End_of_Header***	
	
Channels	3			
Samples	60000	60000	60000	
Date	2026/01/13	2026/01/13	2026/01/13	
Time	11:00:19,3526358604431152344	11:00:14,5830648249998622854	11:00:14,5830648249998622854	
Y_Unit_Label		g	Newtons	
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	7,812500E-5	7,812500E-5	
***End_of_Header***				
X_Value	Untitled	Acceleration	Force	Comment
	-0,008180	-0,001597	1,980097
	-0,005808	-0,002843	2,044275
	-0,004574	-0,002254	2,100431
	-0,002650	-0,002479	2,116475
	-0,003731	-0,002816	2,124497
	-0,001097	-0,003491	2,057645
	-0,001082	-0,001371	2,105779
	-0,001593	-0,002008	1,996141
	-0,001158	-0,001843	2,255528
	-0,001746	-0,002116	2,290291
	-0,001952	-0,002780	2,260876
	-0,002304	-0,002221	2,108453
	-0,002214	-0,002915	2,186001
	-0,002721	-0,003089	2,247505
	-0,002648	-0,002320	2,044275
	-0,002884	-0,002056	2,258202
	-0,001431	-0,001206	2,137868
	-0,001477	-0,001807	2,012186
	-0,001744	-0,002470	2,022882
	-0,002991	-0,002032	2,194024
	-0,002793	-0,001714	2,068342
	-0,002879	-0,002978	2,033578
	-0,001986	-0,001942	1,998815
	-0,002012	-0,002431	2,153912
	-0,000965	-0,002038	2,143216
	-0,002101	-0,002398	2,223439
	-0,003229	-0,002822	2,164609
	-0,002974	-0,002864	2,089734
	-0,003131	-0,002599	2,004163
	-0,002063	-0,001906	2,028230
	-0,001907	-0,002840	2,057645
	-0,002236	-0,002059	1,982771
	-0,001786	-0,002188	2,260876
	-0,001347	-0,002023	2,186001
	-0,001897	-0,002185	2,020208
	-0,001141	-0,002353	2,132520
	-0,002116	-0,001203	2,199372
	-0,002107	-0,002452	2,017534
	-0,001404	-0,002308	2,274246
	-0,001774	-0,002978	2,325054
	-0,001777	-0,002302	2,399928
	-0,001836	-0,002056	2,448062
	-0,002158	-0,002314	2,234135
	-0,002271	-0,002452	1,998815
	-0,002521	-0,001783	2,127171
	-0,002092	-0,001050	2,006838
	-0,002188	-0,001563	2,177979
	-0,001639	-0,001648	2,319706
	-0,002649	-0,001609	2,309009
	-0,002067	-0,000903	1,998815
	-0,001775	-0,000786	2,087060
	-0,001320	-0,002002	2,172631
	-0,002043	-0,002098	2,191350
	-0,001551	-0,000714	2,052297
	-0,002277	-0,001428	2,255528
	-0,002051	-0,001600	1,905222
	-0,001989	-0,001795	2,407951
	-0,001934	-0,002038	2,223439
	-0,001952	-0,001744	2,247505
	-0,001730	-0,002239	2,119149
	-0,002009	-0,002530	2,258202
	-0,002160	-0,001624	2,124497
	-0,001863	-0,002068	2,207394
	-0,001573	-0,001972	2,295639
	-0,002205	-0,002008	1,910570
	-0,002234	-0,002143	2,153912
	-0,002339	-0,002590	2,183327
	-0,001785	-0,002632	1,985445
	-0,001821	-0,002819	1,998815
	-0,001683	-0,001906	2,145890
	-0,001520	-0,002092	2,148564
	-0,001728	-0,001879	1,993467
	-0,001033	-0,002458	2,199372
	-0,001967	-0,002218	2,284943
	-0,002012	-0,000972	2,260876
	-0,001995	-0,001978	2,108453
	-0,002085	-0,002140	2,084386
	-0,001979	-0,001840	2,161935
	-0,001698	-0,001588	2,207394
	-0,001900	-0,001645	2,239483
	-0,001835	-0,002353	2,129846
	-0,001522	-0,002596	2,135194
	-0,001642	-0,002200	1,899874
	-0,001329	-0,001371	2,135194
	-0,001911	-0,002095	2,196698
	-0,002164	-0,001287	2,215416
	-0,001987	-0,001717	2,084386
	-0,001479	-0,002158	2,036252
	-0,001883	-0,001621	2,156586
	-0,001880	-0,001443	2,105779
	-0,002023	-0,001648	2,169957
	-0,001712	-0,000534	2,105779
	-0,001907	-0,000167	2,012186
	-0,001863	-0,001275	2,244831
	-0,001779	-0,000705	2,145890
	-0,002139	-0,000834	2,044275
	-0,001593	-0,001482	2,092408
	-0,001898	-0,001864	2,319706
	-0,001606	-0,001666	2,124497
	-0,001863	-0,001503	2,060319
	-0,002007	-0,002734	2,084386
	-0,002230	-0,001861	2,226113
	-0,001893	-0,001876	2,071016
	-0,001913	-0,002017	1,996141
	-0,001910	-0,001272	1,830348
	-0,002042	-0,002074	2,255528
	-0,001881	-0,001696	2,210068
	-0,002301	-0,001515	2,108453
	-0,002572	-0,001660	2,038927
	-0,001901	-0,002987	2,172631
	-0,001991	-0,002143	2,298313
	-0,002090	-0,002563	2,292965
	-0,001866	-0,001837	2,255528
	-0,002229	-0,002668	2,314358
	-0,001729	-0,002864	2,309009
	-0,001798	-0,002098	2,215416
	-0,002204	-0,001915	2,108453
	-0,002217	-0,002617	2,153912
	-0,002422	-0,001984	2,295639
	-0,002097	-0,001945	2,335750
	-0,002598	-0,002903	2,204720
	-0,001970	-0,002188	2,121823
	-0,002214	-0,002023	2,290291
	-0,002495	-0,002575	2,116475
	-0,002518	-0,001588	2,124497
	-0,002229	-0,002155	1,985445
	-0,001842	-0,002485	2,079038
	-0,002896	-0,002542	1,966726
	-0,002743	-0,001762	2,260876
	-0,001972	-0,002146	2,194024
	-0,002078	-0,001987	2,199372
	-0,001632	-0,002386	2,020208
	-0,001827	-0,002885	2,135194
	-0,002387	-0,002578	2,044275
	-0,001986	-0,001912	2,244831
	-0,001557	-0,002248	2,421321
	-0,002581	-0,002813	2,159261
	-0,002148	-0,001969	2,017534
	-0,002618	-0,001699	2,113801
	-0,002408	-0,002590	2,087060
	-0,002428	-0,002332	2,124497
	-0,001716	-0,001732	2,247505
	-0,001752	-0,002599	2,159261
	-0,001949	-0,002416	2,017534
	-0,002017	-0,002464	2,159261
	-0,001756	-0,002245	2,226113
	-0,002110	-0,001723	2,103105
	-0,002569	-0,002317	2,071016
	-0,002308	-0,001621	2,111127
	-0,002408	-0,001942	2,252854
	-0,002616	-0,001753	2,143216
	-0,001906	-0,001831	2,319706
	-0,001995	-0,002536	2,188675
	-0,002756	-0,001176	2,127171
	-0,002062	-0,001717	2,062993
	-0,002392	-0,002500	2,501544
	-0,002702	-0,002140	2,292965
	-0,002600	-0,001954	2,295639
	-0,002654	-0,002173	2,204720
	-0,002056	-0,002167	2,103105
	-0,002274	-0,001467	2,020208
	-0,002080	-0,002359	2,100431
	-0,002691	-0,001440	2,226113
	-0,002124	-0,001314	2,311684
	-0,002346	-0,001945	2,306335
	-0,002582	-0,002503	2,322380
	-0,002259	-0,001083	2,378536
	-0,002356	-0,001188	2,020208
	-0,003051	-0,002972	2,218090
	-0,002731	-0,002392	2,036252
	-0,002583	-0,001131	2,092408
	-0,003116	-0,001855	2,314358
	-0,002561	-0,001557	2,044275
	-0,002975	-0,001717	2,309009
	-0,002930	-0,001311	2,148564
	-0,002156	-0,001924	2,453410
	-0,002583	-0,002683	2,156586
	-0,002593	-0,001780	2,068342
	-0,002399	-0,001903	2,137868
	-0,002235	-0,002110	2,210068
	-0,002516	-0,001128	2,156586
	-0,002638	-0,000915	2,287617
	-0,002828	-0,001545	2,111127
	-0,002788	-0,001699	2,121823
	-0,002489	-0,002026	2,089734
	-0,003235	-0,001305	2,274246
	-0,002331	-0,000549	2,212742
	-0,002960	-0,001470	2,386558
	-0,002284	-0,002698	2,250179
	-0,002782	-0,001912	2,194024
	-0,002590	-0,001008	2,349121
	-0,002732	-0,001095	1,841044
	-0,003568	-0,001527	2,036252
	-0,002012	-0,002020	2,054971
	-0,002741	-0,000633	1,980097
	-0,002511	-0,001302	2,186001
	-0,003178	-0,001822	2,196698
	-0,002786	-0,002458	2,084386
	-0,002726	-0,001386	2,271572
	-0,002724	-0,001398	2,284943
	-0,002781	-0,002488	2,274246
	-0,002821	-0,002017	2,194024
	-0,003052	-0,001554	2,041601
	-0,002940	-0,002011	2,081712
	-0,002795	-0,001131	2,132520
	-0,003069	-0,002771	2,129846
	-0,002691	-0,001837	2,258202
	-0,002736	-0,001134	2,204720
	-0,002592	-0,002810	2,311684
	-0,003056	-0,002107	2,186001
	-0,003060	-0,000690	2,188675
	-0,003090	-0,001810	2,111127
	-0,002977	-0,002287	2,271572
	-0,002803	-0,001275	2,169957
	-0,002807	-0,002783	2,129846
	-0,002688	-0,001975	2,073690
	-0,002815	-0,002789	2,046949
	-0,002771	-0,001798	2,145890
	-0,002931	-0,001891	2,119149
	-0,002774	-0,000738	2,137868
	-0,002884	-0,002536	1,969400
	-0,003103	-0,002026	2,279594
	-0,003246	-0,002020	1,990793
	-0,002679	-0,002608	2,081712
	-0,002793	-0,001299	2,108453
	-0,002931	-0,001266	2,153912
	-0,002824	-0,001437	2,065667
	-0,003065	-0,001579	2,183327
	-0,002749	-0,001086	2,218090
	-0,003205	-0,001461	2,172631
	-0,003504	-0,001002	2,188675
	-0,003129	-0,001569	2,378536
	-0,003090	-0,001729	1,972074
	-0,002582	-0,001921	2,137868
	-0,002645	-0,001326	2,119149
	-0,002717	-0,002509	2,212742
	-0,003383	-0,000999	2,156586
	-0,002621	-0,001870	2,046949
	-0,002925	-0,001612	2,164609
	-0,003175	-0,001137	2,258202
	-0,003001	-0,001612	1,980097
	-0,002768	-0,001933	2,349121
	-0,003212	-0,001684	2,218090
	-0,003286	-0,001266	2,062993
	-0,003092	-0,000645	2,282269
	-0,002783	-0,001479	2,351795
	-0,002784	-0,002152	2,084386
	-0,003575	-0,001053	2,121823
	-0,002811	-0,001317	2,132520
	-0,003200	-0,001588	2,049623
	-0,003699	-0,001023	2,327728
	-0,003464	-0,000552	2,095082
	-0,002871	-0,001560	2,212742
	-0,003030	-0,001594	2,196698
	-0,003001	-0,000257	2,314358
	-0,003510	-0,001281	2,167283
	-0,003298	-0,000738	2,084386
	-0,003272	-0,000534	2,006838
	-0,002864	-7,421477E-5	2,333076
	-0,003531	-0,001557	2,239483
	-0,003608	-0,001431	1,996141
	-0,003063	-0,000395	2,084386
	-0,003559	-0,001942	2,119149
	-0,003503	-0,001356	2,001489
	-0,003272	-0,000383	1,811629
	-0,003397	-0,001633	2,052297
	-0,003423	-0,001380	1,988119
	-0,003283	-0,000429	2,071016
	-0,003263	-0,001194	1,972074
	-0,003064	-0,000732	2,359817
	-0,002826	-0,001711	2,202046
	-0,002963	-0,000903	2,279594
	-0,003697	-0,001515	2,012186
	-0,003060	-0,001245	2,009512
	-0,003097	-0,001287	2,151238
	-0,003433	-0,001428	2,135194
	-0,003262	-0,000852	2,135194
	-0,003053	-0,001206	2,084386
	-0,003266	-0,001032	1,934637
	-0,003810	-0,001359	2,194024
	-0,003941	-0,000840	1,990793
	-0,003616	-0,000750	2,044275
	-0,002931	-0,001591	2,105779
	-0,003586	-0,001302	1,993467
	-0,004049	-0,000188	2,111127
	-0,003323	-0,001020	2,071016
	-0,003242	-0,000954	2,274246
	-0,003441	-0,000561	2,116475
	-0,003376	-0,001539	2,215416
	-0,003193	-0,000648	2,330402
	-0,003395	-0,001521	2,263550
	-0,003424	-0,001188	2,231461
	-0,003488	-0,000756	2,223439
	-0,003241	-0,002305	2,079038
	-0,003624	-0,001942	1,966726
	-0,003564	-0,001281	2,143216
	-0,003166	-0,000981	2,212742
	-0,003458	-0,000441	2,014860
	-0,003258	-0,001753	2,191350
	-0,003899	-0,000224	1,990793
	-0,004246	-0,001263	2,046949
	-0,003254	-0,001606	2,375862
	-0,003848	-0,001371	2,287617
	-0,002983	-0,001744	2,239483
	-0,003160	-0,001648	1,977423
	-0,003775	-0,000990	2,084386
	-0,003270	-0,000534	2,132520
	-0,003843	-0,001035	2,298313
	-0,003990	-0,001263	2,234135
	-0,003264	-0,001263	1,950682
	-0,003822	-0,000417	1,923941
	-0,003048	-0,002239	2,207394
	-0,003506	-0,001494	1,948008
	-0,003926	-0,001320	1,899874
	-0,003570	-0,001389	2,105779
	-0,003874	-0,001624	1,891852
	-0,003756	-0,001948	2,028230
	-0,003446	-0,002641	2,135194
	-0,003242	-0,001548	1,974748
	-0,003533	-0,001236	2,065667
	-0,003561	-0,002464	2,250179
	-0,003755	-0,001233	2,137868
	-0,003099	-0,001897	2,258202
	-0,003362	-0,001401	2,148564
	-0,003598	-0,002047	2,097756
	-0,003564	-0,001470	2,242157
	-0,003599	-0,001473	2,095082
	-0,003800	-0,000723	2,287617
	-0,003638	-0,001062	2,351795
	-0,003805	-0,000852	2,012186
	-0,003999	-0,001134	2,215416
	-0,002940	-0,001612	2,137868
	-0,003642	-0,001077	2,161935
	-0,003273	-0,001849	1,964052
	-0,003747	-0,000846	2,145890
	-0,003375	-0,000930	2,218090
	-0,003782	-0,001242	2,148564
	-0,003773	-0,001774	1,977423
	-0,003509	-0,001786	1,843718
	-0,004055	-0,001813	2,100431
	-0,003869	-0,001858	2,231461
	-0,003745	-0,001873	1,945333
	-0,003797	-0,001711	1,923941
	-0,003698	-0,001861	1,897200
	-0,003966	-0,001521	1,985445
	-0,003380	-0,001774	2,028230
	-0,003637	-0,002293	2,054971
	-0,003762	-0,000792	2,105779
	-0,003371	-0,001765	2,068342
	-0,003561	-0,001825	2,148564
	-0,003407	-0,001723	2,033578
	-0,003616	-0,002140	1,958704
	-0,003439	-0,001215	2,167283
	-0,004287	-0,000891	2,028230
	-0,004779	-0,000519	2,199372
	-0,003975	-0,001479	2,065667
	-0,004730	-0,001798	2,148564
	-0,003173	-0,000912	2,410625
	-0,003944	-0,000630	2,156586
	-0,003669	-0,001191	2,247505
	-0,003734	-0,000564	2,151238
	-0,003798	4,588829E-5	2,188675
	-0,004164	-0,000537	1,998815
	-0,003938	-0,000813	2,076364
	-0,004181	-0,000450	2,164609
	-0,004587	-0,001002	2,054971
	-0,003547	-0,000546	2,105779
	-0,004124	-0,000368	2,105779
	-0,003651	-0,002005	1,937311
	-0,003968	-0,001500	2,028230
	-0,003770	-0,001278	2,247505
	-0,004002	-0,000876	2,127171
	-0,003720	-0,001353	2,116475
	-0,003241	-0,001422	2,172631
	-0,004315	0,000334	2,068342
	-0,003681	-0,001101	2,156586
	-0,004086	-0,000338	2,167283
	-0,004367	-0,000828	2,140542
	-0,003857	-0,000609	2,095082
	-0,003631	-5,619931E-5	2,161935
	-0,004212	-0,000116	2,127171
	-0,004052	-0,000678	2,025556
	-0,004190	-0,001074	2,180653
	-0,004433	-0,000362	2,244831
	-0,004682	-0,000510	2,017534
	-0,004203	-0,000224	2,145890
	-0,004686	-0,000849	2,113801
	-0,003638	-0,001783	2,009512
	-0,004328	-0,000534	2,065667
	-0,004790	-0,000263	2,100431
	-0,004025	0,000106	2,223439
	-0,004252	-0,000350	2,292965
	-0,004721	-0,000723	2,188675
	-0,004804	2,186767E-5	2,295639
	-0,003873	0,000523	2,239483
	-0,004146	0,000307	1,964052
	-0,003717	-0,000867	2,298313
	-0,003919	-0,000450	2,038927
	-0,004836	-0,000639	2,140542
	-0,004355	3,852217E-6	2,188675
	-0,004302	-0,001071	2,231461
	-0,003860	-0,000762	2,268898
	-0,004237	-0,000341	2,009512
	-0,004983	-0,000471	2,292965
	-0,004561	-0,000573	2,319706
	-0,004178	9,092693E-5	2,049623
	-0,003699	0,000277	2,202046
	-0,004757	-0,000212	2,038927
	-0,004423	0,000181	2,009512
	-0,004328	-0,000155	2,287617
	-0,003722	-0,000708	2,432017
	-0,004154	-0,000323	2,172631
	-0,003989	-0,000302	2,017534
	-0,004623	0,000379	1,964052
	-0,004334	-0,000474	2,341098
	-0,004746	4,588829E-5	2,097756
	-0,005192	0,000839	2,009512
	-0,004628	-0,000128	2,164609
	-0,004825	-0,000486	2,186001
	-0,004625	-0,000486	2,001489
	-0,004538	0,000592	2,242157
	-0,004778	0,001058	2,092408
	-0,004516	-0,000408	2,127171
	-0,004623	3,087540E-5	2,292965
	-0,004840	0,001637	2,186001
	-0,004983	0,000553	2,073690
	-0,004571	0,000331	2,049623
	-0,004812	0,000721	2,183327
	-0,005189	0,000616	2,381210
	-0,004350	0,000469	2,060319
	-0,005116	0,000926	2,137868
	-0,004136	0,001214	2,062993
	-0,005018	0,000691	2,156586
	-0,003827	0,000613	1,982771
	-0,004196	0,000430	2,009512
	-0,004900	-0,000648	1,956030
	-0,004095	-0,000353	2,135194
	-0,004398	0,000121	2,121823
	-0,004706	0,000328	2,359817
	-0,004021	0,000487	2,148564
	-0,004455	0,000977	2,057645
	-0,005012	0,000250	2,124497
	-0,004041	0,000133	2,014860
	-0,004203	0,001061	2,100431
	-0,004344	-4,719158E-5	2,033578
	-0,004894	0,000352	2,033578
	-0,004643	-0,000432	2,547003
	-0,003931	0,000352	2,306335
	-0,005023	3,087540E-5	2,079038
	-0,005333	0,000562	2,079038
	-0,004491	1,586252E-5	2,290291
	-0,003845	0,001118	2,100431
	-0,004522	0,001187	2,121823
	-0,004993	0,000478	2,212742
	-0,004584	0,001133	2,140542
	-0,004564	1,586252E-5	2,030904
	-0,005643	5,489601E-5	2,378536
	-0,004729	0,000388	2,330402
	-0,004360	0,001241	2,145890
	-0,004216	0,001217	2,156586
	-0,004391	3,087540E-5	2,121823
	-0,004818	0,000442	2,153912
	-0,003751	-0,000588	2,172631
	-0,004292	-0,001026	2,148564
	-0,005180	-0,000353	2,218090
	-0,004944	-0,000152	2,116475
	-0,005210	6,090117E-5	2,292965
	-0,005422	-0,000459	2,242157
	-0,005214	0,000205	2,156586
	-0,004124	0,000454	2,164609
	-0,004789	-0,000858	2,215416
	-0,004858	-0,000927	2,076364
	-0,003844	0,000160	2,274246
	-0,003656	0,000718	2,341098
	-0,004453	-7,121219E-5	2,228787
	-0,004968	-0,000257	2,263550
	-0,005641	0,000544	2,153912
	-0,005190	-2,917612E-5	2,268898
	-0,005329	0,000328	2,153912
	-0,005194	-7,421477E-5	2,199372
	-0,004931	-0,000389	2,124497
	-0,004425	0,000517	2,231461
	-0,005058	-8,158089E-6	2,349121
	-0,005966	-0,000507	2,319706
	-0,005505	0,000697	2,327728
	-0,004435	0,000637	2,252854
	-0,005042	-0,000272	2,220765
	-0,004804	-0,000456	2,089734
	-0,005925	0,000262	1,993467
	-0,006091	-0,000209	2,119149
	-0,005863	-0,000365	2,330402
	-0,005528	0,001364	2,132520
	-0,005393	2,186767E-5	2,418647
	-0,005855	0,000700	2,175305
	-0,004036	0,000166	2,087060
	-0,004248	0,000694	2,127171
	-0,004895	0,000706	2,113801
	-0,003991	-0,000729	2,089734
	-0,005397	-3,818385E-5	2,298313
	-0,005841	0,000613	2,180653
	-0,005523	0,000415	1,937311
	-0,005228	0,000526	2,081712
	-0,005445	5,489601E-5	2,065667
	-0,003749	0,000607	2,073690
	-0,005045	0,000145	2,279594
	-0,004947	-0,000245	2,041601
	-0,004260	0,000472	2,191350
	-0,005455	-0,000191	1,996141
	-0,004901	2,787283E-5	2,298313
	-0,005178	0,000235	1,993467
	-0,005269	0,000526	2,127171
	-0,005719	9,092693E-5	2,204720
	-0,006115	0,001055	2,081712
	-0,005777	0,000280	2,196698
	-0,004905	0,001256	1,929289
	-0,004898	-0,000362	2,199372
	-0,006197	0,000899	2,137868
	-0,005038	0,000721	2,255528
	-0,006174	0,000980	2,148564
	-0,003990	0,000142	2,108453
	-0,005600	0,000869	2,135194
	-0,005382	0,001388	2,228787
	-0,006113	0,000914	2,202046
	-0,005139	0,001175	2,223439
	-0,005114	0,000655	2,087060
	-0,004538	-0,000263	2,071016
	-0,004891	0,000334	2,137868
	-0,005582	0,000779	2,103105
	-0,005566	0,000803	1,825000
	-0,005167	0,000959	2,076364
	-0,004687	0,001382	2,148564
	-0,005608	-0,000480	2,127171
	-0,005523	-0,000107	1,915919
	-0,005362	0,000950	2,226113
	-0,004643	2,787283E-5	2,071016
	-0,005674	0,000845	2,097756
	-0,004904	0,000649	2,025556
	-0,005418	0,000854	1,988119
	-0,004770	0,001022	2,234135
	-0,004776	0,000643	2,191350
	-0,005093	0,000616	2,389232
	-0,005078	0,000355	2,097756
	-0,004936	0,000361	1,926615
	-0,005058	0,001349	2,038927
	-0,005251	-0,000356	2,167283
	-0,005149	0,000748	2,068342
	-0,004933	0,001595	2,284943
	-0,005186	0,001253	2,022882
	-0,005702	0,000598	2,215416
	-0,004930	0,001013	2,017534
	-0,005188	0,001106	2,044275
	-0,004226	0,000875	1,990793
	-0,004505	0,001373	2,009512
	-0,005376	0,000220	2,140542
	-0,005489	0,001139	1,907896
	-0,004377	0,001058	2,089734
	-0,004378	-0,000350	2,167283
	-0,004313	0,000830	2,100431
	-0,004810	0,001178	2,159261
	-0,006218	0,001646	2,242157
	-0,004130	0,000947	2,046949
	-0,004812	0,001430	2,113801
	-0,005121	0,001505	2,199372
	-0,004693	0,001067	2,268898
	-0,007052	0,001016	2,223439
	-0,004981	0,001187	2,210068
	-0,004689	0,001742	2,188675
	-0,004596	0,001844	2,207394
	-0,006336	0,000926	2,194024
	-0,005952	0,001571	2,129846
	-0,006445	0,001133	2,132520
	-0,005955	0,000664	2,250179
	-0,004441	0,000685	2,220765
	-0,005221	0,000995	2,113801
	-0,004952	0,001334	2,121823
	-0,005779	0,001130	2,095082
	-0,005938	0,001766	2,255528
	-0,003869	0,001016	1,939985
	-0,005698	0,000803	2,100431
	-0,004384	0,002124	2,292965
	-0,005154	0,000289	2,129846
	-0,005666	0,001016	2,354469
	-0,004647	0,001715	2,071016
	-0,004508	0,000797	2,017534
	-0,004698	0,001163	2,202046
	-0,005081	0,001394	2,137868
	-0,005179	0,001817	2,071016
	-0,003873	0,002313	2,322380
	-0,005486	0,000794	2,014860
	-0,003904	0,001106	2,164609
	-0,005254	0,001932	2,129846
	-0,005900	0,001541	2,199372
	-0,005238	0,001667	2,033578
	-0,004805	0,001424	2,113801
	-0,005053	0,001775	2,223439
	-0,005359	0,001136	2,279594
	-0,005541	0,000136	2,124497
	-0,005876	0,000776	2,038927
	-0,005896	0,001016	2,295639
	-0,005368	0,001829	2,020208
	-0,004977	0,002052	2,210068
	-0,003716	0,000896	2,250179
	-0,005675	0,001547	2,260876
	-0,005832	0,001265	2,386558
	-0,003504	0,001313	2,456084
	-0,004340	0,001751	2,186001
	-0,005714	0,001640	2,004163
	-0,004909	0,001430	2,020208
	-0,003758	0,000652	2,239483
	-0,004675	0,001232	2,159261
	-0,004620	0,001703	2,068342
	-0,004635	0,001718	2,119149
	-0,005300	0,000860	2,097756
	-0,004055	0,000929	2,290291
	-0,003606	0,002076	2,282269
	-0,004197	0,001941	2,188675
	-0,004915	0,000938	2,153912
	-0,003674	0,002145	2,199372
	-0,005022	0,002676	2,095082
	-0,004391	0,002127	2,260876
	-0,003229	0,001959	2,044275
	-0,004538	0,002436	2,103105
	-0,004368	0,001715	2,186001
	-0,004609	0,002970	2,218090
	-0,004564	0,002073	2,255528
