6.10239983e-01, 1.29134357e-01, 0.00000000e+00, 7.15965748e-01, 1.15368143e-02
6.10457897e-01, 1.29286319e-01, 0.00000000e+00, 7.14473724e-01, 9.04808100e-03
6.10671580e-01, 1.29433200e-01, 0.00000000e+00, 7.13003576e-01, 6.30864734e-03
6.10881269e-01, 1.29575178e-01, 0.00000000e+00, 7.11539209e-01, 3.30038113e-03
6.10949397e-01, 1.29762441e-01, 0.00000000e+00, 7.11554229e-01, 0.00000000e+00
6.09939158e-01, 1.28760815e-01, 0.00000000e+00, 7.17463553e-01, 1.59508977e-02
6.09791398e-01, 1.28814593e-01, 0.00000000e+00, 7.19014287e-01, 1.58825126e-02
6.10163510e-01, 1.28924161e-01, 0.00000000e+00, 7.15938687e-01, 1.38669778e-02
6.10383570e-01, 1.29082099e-01, 0.00000000e+00, 7.14436769e-01, 1.15915472e-02
6.10599399e-01, 1.29234806e-01, 0.00000000e+00, 7.12955415e-01, 9.09239985e-03
6.10811114e-01, 1.29382432e-01, 0.00000000e+00, 7.11495936e-01, 6.34017866e-03
6.11018777e-01, 1.29525125e-01, 0.00000000e+00, 7.10042238e-01, 3.31702852e-03
6.11086905e-01, 1.29712388e-01, 0.00000000e+00, 7.10057259e-01, 0.00000000e+00
6.09858096e-01, 1.28538132e-01, 0.00000000e+00, 7.17459381e-01, 1.79556832e-02
6.09710336e-01, 1.28591895e-01, 0.00000000e+00, 7.19013214e-01, 1.78843141e-02
6.10084772e-01, 1.28707811e-01, 0.00000000e+00, 7.15921521e-01, 1.60185564e-02
6.10307038e-01, 1.28871918e-01, 0.00000000e+00, 7.14408159e-01, 1.39289424e-02
6.10525072e-01, 1.29030600e-01, 0.00000000e+00, 7.12917566e-01, 1.16455490e-02
6.10738873e-01, 1.29184037e-01, 0.00000000e+00, 7.11447239e-01, 9.13605466e-03
6.10948622e-01, 1.29332379e-01, 0.00000000e+00, 7.09998727e-01, 6.37118332e-03
6.11154318e-01, 1.29475787e-01, 0.00000000e+00, 7.08556175e-01, 3.33336671e-03
6.11222446e-01, 1.29663050e-01, 0.00000000e+00, 7.08571196e-01, 0.00000000e+00
6.09774649e-01, 1.28308922e-01, 0.00000000e+00, 7.17467606e-01, 1.98508184e-02
6.09626889e-01, 1.28362685e-01, 0.00000000e+00, 7.19025612e-01, 1.97780300e-02
6.10003710e-01, 1.28485128e-01, 0.00000000e+00, 7.15914190e-01, 1.80263333e-02
