Frequenz - Plot 0	Amplitude - Plot 0
18	0,00200938
19	0,00206226
19	0,00199876
19	0,00197587
19	0,00197516
19	0,00186794
19	0,00195864
19	0,00190199
19	0,00191071
19	0,00203907
20	0,00201074
20	0,00205853
20	0,00208851
20	0,0021595
20	0,00221303
20	0,00233539
20	0,00230572
20	0,00232066
20	0,0024103
20	0,00241306
20	0,00252734
21	0,00250284
21	0,00251261
21	0,00252279
21	0,0025613
21	0,00241268
21	0,00236835
21	0,00240562
21	0,00218045
21	0,00214754
22	0,00206979
22	0,00170091
22	0,000711084
22	-0,0011027
22	-0,00326868
22	-0,00365084
22	-0,00264164
22	-0,00189101
22	-0,00146028
22	-0,00133577
22	-0,00119046
23	-0,00108033
23	-0,00110706
23	-0,00120963
23	-0,00124142
23	-0,00127571
23	-0,00120121
23	-0,00123422
23	-0,00127128
23	-0,00132591
24	-0,00125597
24	-0,00119901
24	-0,00117511
24	-0,00106411
24	-0,0010794
24	-0,0010609
24	-0,00112418
24	-0,00129699
24	-0,00142643
24	-0,00144379
24	-0,00122664
25	-0,000576461
25	0,000870955
25	0,00271191
25	0,00263359
25	0,00212592
25	0,00230749
25	0,00261172
25	0,00296465
25	0,00307676
26	0,00309926
26	0,00295457
26	0,00266264
26	0,00244534
26	0,00227423
26	0,00208858
26	0,00200831
26	0,00194723
26	0,00196275
26	0,00191977
26	0,00182502
27	0,00184729
27	0,00186928
27	0,0018779
27	0,00182937
27	0,00178804
27	0,00181579
27	0,0017885
27	0,00181549
27	0,00182919
28	0,00185299
28	0,00183558
28	0,00182627
28	0,0019036
28	0,00199148
28	0,00203253
28	0,00206384
28	0,00216783
28	0,00227588
28	0,00226508
28	0,00238585
29	0,00247249
29	0,00248477
29	0,0025313
29	0,00258691
29	0,00259108
29	0,00254727
29	0,00258272
29	0,00259896
29	0,00263863
30	0,00271858
30	0,00275306
30	0,00278033
30	0,00283272
30	0,00290092
30	0,00294249
30	0,00299955
30	0,00304133
30	0,00310651
30	0,00317405
30	0,00331035
31	0,00350446
31	0,0035218
31	0,00364039
31	0,00369365
31	0,00395296
31	0,0039863
31	0,00425714
31	0,00435004
31	0,00441867
32	0,00454259
32	0,00472785
32	0,00488597
32	0,0049954
32	0,00526938
32	0,0054433
32	0,00565752
32	0,00588744
32	0,00590958
32	0,00617424
32	0,00644452
33	0,00680853
33	0,00711936
33	0,00738315
33	0,0076343
33	0,00786129
33	0,00803175
33	0,00799969
33	0,00791838
33	0,00755504
34	0,00710282
34	0,00621636
34	0,00487421
34	0,00305339
34	0,000526557
34	-0,00277398
34	-0,00684632
34	-0,011634
34	-0,0167242
34	-0,0194321
34	-0,0153984
35	-0,00601875
35	-0,00322987
35	-0,00355437
35	-0,00346804
35	-0,00319171
35	-0,00304451
35	-0,00267171
35	-0,00219685
35	-0,00197781
36	-0,00177832
36	-0,0014828
36	-0,00130248
36	-0,00114104
36	-0,000915185
36	-0,000851678
36	-0,000731067
36	-0,000535469
36	-0,000430201
36	-0,00031741
36	-0,00025091
37	-0,000186818
37	-9,32E-05
37	-6,67E-05
37	-0,000134829
37	-0,000155292
37	-0,000378746
37	-0,000524412
37	-0,000752546
37	-0,00111285
38	-0,00146599
38	-0,0019411
38	-0,00261377
38	-0,00302846
38	-0,00347467
38	-0,00407734
38	-0,00455675
38	-0,00519441
38	-0,0058
38	-0,00639023
38	-0,00684364
39	-0,00734712
39	-0,0076476
39	-0,00788327
39	-0,00793706
39	-0,00798529
39	-0,00764285
39	-0,00717035
39	-0,00652693
39	-0,0056195
40	-0,00465114
40	-0,00365491
40	-0,00302356
40	-0,00292255
40	-0,00302861
40	-0,00310881
40	-0,0033158
40	-0,00347007
40	-0,00331741
40	-0,00316857
40	-0,00316673
41	-0,00286376
41	-0,00298141
41	-0,00277976
41	-0,00285038
41	-0,00291701
41	-0,00290864
41	-0,00274005
41	-0,00263153
41	-0,00262531
42	-0,00258918
42	-0,00244535
42	-0,00240905
42	-0,00230692
42	-0,00222592
42	-0,00213734
42	-0,00221356
42	-0,00212469
42	-0,00211438
42	-0,00212035
42	-0,00217059
43	-0,00209334
43	-0,00218653
43	-0,00211003
43	-0,00215885
43	-0,00220142
43	-0,00212523
43	-0,00212937
43	-0,00216837
43	-0,00211295
44	-0,00207694
44	-0,00200831
44	-0,00195755
44	-0,00189938
44	-0,00186871
44	-0,00187146
44	-0,00186918
44	-0,00180962
44	-0,00182189
44	-0,00180087
44	-0,00180084
45	-0,00172193
45	-0,00169393
45	-0,00167056
45	-0,00163794
45	-0,00164258
45	-0,00167253
45	-0,00158964
45	-0,00165818
45	-0,0016131
46	-0,00167473
46	-0,00166514
46	-0,00158862
46	-0,00156765
46	-0,00160743
46	-0,00158581
46	-0,00159064
46	-0,00157427
46	-0,00153702
46	-0,00159394
46	-0,0015821
47	-0,00150312
47	-0,00149303
47	-0,00152032
47	-0,00149575
47	-0,00145421
47	-0,00147069
47	-0,00145841
47	-0,00147163
47	-0,00148101
48	-0,00142131
48	-0,0014736
48	-0,00149048
48	-0,00147453
48	-0,00154006
48	-0,0015123
48	-0,00151917
48	-0,00147712
48	-0,00152395
48	-0,00149425
48	-0,00143359
49	-0,00142536
49	-0,00141169
49	-0,00137078
49	-0,0013576
49	-0,00139208
49	-0,00138553
49	-0,0013791
49	-0,00140794
49	-0,00137459
50	-0,0014005
50	-0,00142848
50	-0,00144483
50	-0,00142635
50	-0,00139625
50	-0,00146939
