Time - Acceleration	Amplitude - Acceleration
0,062363	-0,00102003
0,062969	-0,000990001
0,063574	-0,00105606
0,06418	-0,00112211
0,064785	-0,00101702
0,065391	-0,00115514
0,065996	-0,00126624
0,066602	-0,00126324
0,067207	-0,00116115
0,067812	-0,0011041
0,068418	-0,00101102
0,069023	-0,000896921
0,069629	-0,00105906
0,070234	-0,00101702
0,07084	-0,0012242
0,071445	-0,0012212
0,072051	-0,0013443
0,072656	-0,00125423
0,073262	-0,00116415
0,073867	-0,00134731
0,074473	-0,00127825
0,075078	-0,00126324
0,075684	-0,00128726
0,076289	-0,00123621
0,076895	-0,000929949
0,0775	-0,00112812
0,078105	-0,00118817
0,078711	-0,00124222
0,079316	-0,00109509
0,079922	-0,00120619
0,080527	-0,00105906
0,081133	-0,000905928
0,081738	-0,00123321
0,082344	-0,000923944
0,082949	-0,00128425
0,083555	-0,000983995
0,08416	-0,00115214
0,084766	-0,00115214
0,085371	-0,00135031
0,085977	-0,00107708
0,086582	-0,00115514
0,087188	-0,00147342
0,087793	-0,00105606
0,088398	-0,00115814
0,089004	-0,00116115
0,089609	-0,00100501
0,090215	-0,00103804
0,09082	-0,0011011
0,091426	-0,00115514
0,092031	-0,00117016
0,092637	-0,00117916
0,093242	-0,00108608
0,093848	-0,00109809
0,094453	-0,00108909
0,095059	-0,00097799
0,095664	-0,000971985
0,09627	-0,00101402
0,096875	-0,000935954
0,09748	-0,000899923
0,098086	-0,00133229
0,098691	-0,0013383
0,099297	-0,00113713
0,099902	-0,000956972
0,100508	-0,00107107
0,101113	-0,000911934
0,101719	-0,000938957
0,102324	-0,00100802
0,10293	-0,000731779
0,103535	-0,000944962
0,104141	-0,000986998
0,104746	-0,00108909
0,105352	-0,000797836
0,105957	-0,000929949
0,106563	-0,000911934
0,107168	-0,000974988
0,107773	-0,00086089
0,108379	-0,000869898
0,108984	-0,000983995
0,10959	-0,00112812
0,110195	-0,00115514
0,110801	-0,000986998
0,111406	-0,00109509
0,112012	-0,000788828
0,112617	-0,00113112
0,113223	-0,000980993
0,113828	-0,000875903
0,114434	-0,000695748
0,115039	-0,00088491
0,115645	-0,000869898
0,11625	-0,000905928
0,116855	-0,000974988
0,117461	-0,000902926
0,118066	-0,000866895
0,118672	-0,000806843
0,119277	-0,000656715
0,119883	-0,000863892
0,120488	-0,000854885
0,121094	-0,000993003
0,121699	-0,000629691
0,122305	-0,000947964
0,12291	-0,00106506
0,123516	-0,000647707
0,124121	-0,000563635
0,124727	-0,000695748
0,125332	-0,000629691
0,125938	-0,000650709
0,126543	-0,000518596
0,127148	-0,000698751
0,127754	-0,000851882
0,128359	-0,00068674
0,128965	-0,000617681
0,12957	-0,000629691
0,130176	-0,000743789
0,130781	-0,000620684
0,131387	-0,000683738
0,131992	-0,000713764
0,132598	-0,000854885
0,133203	-0,000776818
0,133809	-0,000629691
0,134414	-0,000749794
0,13502	-0,000842874
0,135625	-0,000560632
0,13623	-0,000758802
0,136836	-0,000638699
0,137441	-0,000587655
0,138047	-0,000689743
0,138652	-0,00102303
0,139258	-0,000701753
0,139863	-0,000653712
0,140469	-0,000680735
0,141074	-0,00101402
0,14168	-0,000578648
0,142285	-0,000911934
0,142891	-0,000761805
0,143496	-0,000626689
0,144102	-0,00107107
0,144707	-0,000947964
0,145313	-0,000839872
0,145918	-0,000764807
0,146523	-0,000440529
0,147129	-0,000620684
0,147734	-0,000704756
0,14834	-0,000980993
0,148945	-0,000887913
0,149551	-0,000776818
0,150156	-0,000836869
0,150762	-0,0011041
0,151367	-0,00104405
0,151973	-0,000728776
0,152578	-0,00095397
0,153184	-0,00105906
0,153789	-0,000830864
0,154395	-0,000917939
0,155	-0,000893918
0,155605	-0,00111611
0,156211	-0,00077982
0,156816	-0,00109809
0,157422	-0,000905928
0,158027	-0,00106807
0,158633	-0,00101702
0,159238	-0,00114613
0,159844	-0,00119718
0,160449	-0,00126924
0,161055	-0,0012212
0,16166	-0,00105606
0,162266	-0,00143438
0,162871	-0,00104405
0,163477	-0,00112512
0,164082	-0,00120318
0,164687	-0,00112512
0,165293	-0,00105606
0,165898	-0,00131128
0,166504	-0,00138634
0,167109	-0,00132929
0,167715	-0,00123621
0,16832	-0,00139235
0,168926	-0,00119718
0,169531	-0,00116715
0,170137	-0,00114613
0,170742	-0,00124822
0,171348	-0,00124822
0,171953	-0,0012182
0,172559	-0,00124822
0,173164	-0,00113412
0,17377	-0,00119117
0,174375	-0,00109809
0,17498	-0,00109809
0,175586	-0,00112512
0,176191	-0,00107407
0,176797	-0,00105005
0,177402	-0,00123921
0,178008	-0,00148843
0,178613	-0,00120318
0,179219	-0,000944962
0,179824	-0,00117616
0,18043	-0,00129626
0,181035	-0,00119418
0,181641	-0,00124522
0,182246	-0,0011041
0,182852	-0,00114313
0,183457	-0,00115214
0,184062	-0,00104705
0,184668	-0,00128125
0,185273	-0,00113412
0,185879	-0,00131128
0,186484	-0,00119418
0,18709	-0,00117316
0,187695	-0,00138634
0,188301	-0,00124222
0,188906	-0,00135932
0,189512	-0,00131728
0,190117	-0,00103204
0,190723	-0,00125423
0,191328	-0,00115214
0,191934	-0,00124222
0,192539	-0,00126924
0,193145	-0,00118217
0,19375	-0,00117016
0,194355	-0,00105005
0,194961	-0,00102003
0,195566	-0,00117616
0,196172	-0,00117016
0,196777	-0,00113412
0,197383	-0,00104405
0,197988	-0,00123621
0,198594	-0,00109509
0,199199	-0,00113713
0,199805	-0,000980993
0,20041	-0,00109509
0,201016	-0,000899923
0,201621	-0,00101702
0,202227	-0,000920941
0,202832	-0,00112512
0,203437	-0,000836869
0,204043	-0,000935954
0,204648	-0,000914936
0,205254	-0,00105305
0,205859	-0,000830864
0,206465	-0,0007558
0,20707	-0,000920941
0,207676	-0,000632694
0,208281	-0,00095397
0,208887	-0,000869898
0,209492	-0,00095397
0,210098	-0,000731779
0,210703	-0,000929949
0,211309	-0,000845877
0,211914	-0,00101702
0,21252	-0,000920941
0,213125	-0,000830864
0,21373	-0,000854885
0,214336	-0,000950967
0,214941	-0,00100802
0,215547	-0,000971985
0,216152	-0,000950967
0,216758	-0,00115214
0,217363	-0,000845877
0,217969	-0,000905928
0,218574	-0,000827861
0,21918	-0,000833867
0,219785	-0,00115814
0,220391	-0,000719769
0,220996	-0,00095397
0,221602	-0,000710761
0,222207	-0,000866895
0,222812	-0,000830864
0,223418	-0,000590658
0,224023	-0,000896921
0,224629	-0,000827861
0,225234	-0,000857887
0,22584	-0,000782823
0,226445	-0,000893918
0,227051	-0,000704756
0,227656	-0,00088491
0,228262	-0,000857887
0,228867	-0,000665722
0,229473	-0,000944962
0,230078	-0,000635697
0,230684	-0,000668725
0,231289	-0,000803841
0,231895	-0,000770812
0,2325	-0,000887913
0,233105	-0,000704756
0,233711	-0,000959975
0,234316	-0,000695748
0,234922	-0,000914936
0,235527	-0,000842874
0,236133	-0,000806843
0,236738	-0,00102303
0,237344	-0,000875903
0,237949	-0,0012272
0,238555	-0,000980993
0,23916	-0,00101702
0,239766	-0,00114313
0,240371	-0,00086089
0,240977	-0,00104104
0,241582	-0,000902926
0,242187	-0,00106206
0,242793	-0,00108909
0,243398	-0,000917939
0,244004	-0,000890916
0,244609	-0,00107107
0,245215	-0,000974988
0,24582	-0,000996006
0,246426	-0,00106206
0,247031	-0,00101402
0,247637	-0,00086089
0,248242	-0,000881908
0,248848	-0,000761805
0,249453	-0,000971985
0,250059	-0,00108008
0,250664	-0,00114613
0,25127	-0,000980993
0,251875	-0,00107708
0,25248	-0,00111911
0,253086	-0,000839872
0,253691	-0,00129626
0,254297	-0,00117016
0,254902	-0,00097799
0,255508	-0,00113412
0,256113	-0,0011011
0,256719	-0,00118217
0,257324	-0,00108608
0,25793	-0,00129326
0,258535	-0,000770812
0,259141	-0,00113412
0,259746	-0,00114613
0,260352	-0,000896921
0,260957	-0,00109509
0,261562	-0,00120619
0,262168	-0,00102303
0,262773	-0,00100501
0,263379	-0,00100501
0,263984	-0,00139235
0,26459	-0,000791831
0,265195	-0,00140135
0,265801	-0,00134731
0,266406	-0,00131728
0,267012	-0,00143438
0,267617	-0,0013443
0,268223	-0,00132629
0,268828	-0,00100802
0,269434	-0,00159952
0,270039	-0,00123621
0,270645	-0,000956972
0,27125	-0,00158451
0,271855	-0,0011041
0,272461	-0,0011041
0,273066	-0,00117316
0,273672	-0,00141036
0,274277	-0,00100501
0,274883	-0,0011011
0,275488	-0,00144039
0,276094	-0,000902926
0,276699	-0,00117016
0,277305	-0,00129927
0,27791	-0,00123621
0,278516	-0,00117316
0,279121	-0,00125423
0,279727	-0,00164756
0,280332	-0,000935954
0,280938	-0,00111311
0,281543	-0,0011011
0,282148	-0,00104705
0,282754	-0,00117916
0,283359	-0,0012242
0,283965	-0,00121219
0,28457	-0,000869898
0,285176	-0,00134731
0,285781	-0,000947964
0,286387	-0,000836869
0,286992	-0,00149443
0,287598	-0,00105606
0,288203	-0,00129927
0,288809	-0,000887913
0,289414	-0,00147342
0,29002	-0,00100802
0,290625	-0,00068674
0,29123	-0,00189678
0,291836	-0,00112512
0,292441	-0,000956972
0,293047	-0,0013413
0,293652	-0,00102303
0,294258	-0,0012212
0,294863	-0,00120318
0,295469	-0,00144939
0,296074	-0,000725774
0,29668	-0,00139835
0,297285	-0,000980993
0,297891	-0,0011041
0,298496	-0,00111611
0,299102	-0,00111911
0,299707	-0,00097799
0,300312	-0,000743789
0,300918	-0,00129326
0,301523	-0,000833867
0,302129	-0,000626689
0,302734	-0,00117616
0,30334	-0,000788828
0,303945	-0,00101402
0,304551	-0,00102903
0,305156	-0,0012182
0,305762	-0,00106206
0,306367	-0,000716766
0,306973	-0,00138934
0,307578	-0,000653712
0,308184	-0,000758802
0,308789	-0,00109209
0,309395	-0,00111311
0,31	-0,000632694
0,310605	-0,00108608
0,311211	-0,00114013
0,311816	-0,00056964
0,312422	-0,00112512
0,313027	-0,00107407
0,313633	-0,000923944
0,314238	-0,000941959
0,314844	-0,00123621
0,315449	-0,00108909
0,316055	-0,000656715
0,31666	-0,00114914
0,317266	-0,000818854
0,317871	-0,00059366
0,318477	-0,000830864
0,319082	-0,000818854
0,319688	-0,000836869
0,320293	-0,000794833
0,320898	-0,000893918
0,321504	-0,000527604
0,322109	-0,000587655
0,322715	-0,00104405
0,32332	-0,000539614
0,323926	-0,000875903
0,324531	-0,00077982
0,325137	-0,00103804
0,325742	-0,000584653
0,326348	-0,000938957
0,326953	-0,000902926
0,327559	-0,000599666
0,328164	-0,000677733
0,32877	-0,000701753
0,329375	-0,000776818
0,32998	-0,000413506
0,330586	-0,000839872
0,331191	-0,00067473
0,331797	-0,000389485
0,332402	-0,000917939
0,333008	-0,000725774
0,333613	-0,000974988
0,334219	-0,000680735
0,334824	-0,00104705
0,33543	-0,000536612
0,336035	-0,000695748
0,336641	-0,00101402
0,337246	-0,000611676
0,337852	-0,000689743
0,338457	-0,000956972
0,339062	-0,000993003
0,339668	-0,000650709
0,340273	-0,000764807
0,340879	-0,00117016
0,341484	-0,000437527
0,34209	-0,00106206
0,342695	-0,0011101
0,343301	-0,000812849
0,343906	-0,000776818
0,344512	-0,000470555
0,345117	-0,00116715
0,345723	-0,000458545
0,346328	-0,00114613
0,346934	-0,000993003
0,347539	-0,000770812
0,348145	-0,000749794
0,34875	-0,000740787
0,349355	-0,000845877
0,349961	-0,000993003
0,350566	-0,000908931
0,351172	-0,000512591
0,351777	-0,000680735
0,352383	-0,00124522
0,352988	-0,000701753
0,353594	-0,000959975
0,354199	-0,000996006
0,354805	-0,00104405
0,35541	-0,00101102
0,356016	-0,00104405
0,356621	-0,00138934
0,357227	-0,000836869
0,357832	-0,00113112
0,358438	-0,00115514
0,359043	-0,00116415
0,359648	-0,00109209
0,360254	-0,000947964
0,360859	-0,00132629
0,361465	-0,000722771
0,36207	-0,00133229
0,362676	-0,0012242
0,363281	-0,000803841
0,363887	-0,000911934
0,364492	-0,000986998
0,365098	-0,00123921
0,365703	-0,00104705
0,366309	-0,00137133
0,366914	-0,00116415
0,36752	-0,000968983
0,368125	-0,00144039
0,36873	-0,00107407
0,369336	-0,00117316
0,369941	-0,00116415
0,370547	-0,00123921
0,371152	-0,000962977
0,371758	-0,00129026
0,372363	-0,00114313
0,372969	-0,000656715
0,373574	-0,000999008
0,37418	-0,00106807
0,374785	-0,000812849
0,375391	-0,000791831
0,375996	-0,000917939
0,376602	-0,00135331
0,377207	-0,000785825
0,377812	-0,00119418
0,378418	-0,00126624
0,379023	-0,000990001
0,379629	-0,00120318
0,380234	-0,00112211
0,38084	-0,000863892
0,381445	-0,000914936
0,382051	-0,00105906
0,382656	-0,00105005
0,383262	-0,000899923
0,383867	-0,00135031
0,384473	-0,00102603
0,385078	-0,00109209
0,385684	-0,000803841
0,386289	-0,00133229
0,386895	-0,000851882
0,3875	-0,000800838
0,388105	-0,00126924
0,388711	-0,000785825
0,389316	-0,00117316
0,389922	-0,00134731
0,390527	-0,000996006
0,391133	-0,0011101
0,391738	-0,00119718
0,392344	-0,00102903
0,392949	-0,000980993
0,393555	-0,00097799
0,39416	-0,00101702
0,394766	-0,000719769
0,395371	-0,00105005
0,395977	-0,00100802
0,396582	-0,000938957
0,397187	-0,00101702
0,397793	-0,00109509
0,398398	-0,000923944
0,399004	-0,00107708
0,399609	-0,00107708
0,400215	-0,00101102
0,40082	-0,000893918
0,401426	-0,000878905
0,402031	-0,00115514
0,402637	-0,000626689
0,403242	-0,000920941
0,403848	-0,00100201
0,404453	-0,00107708
0,405059	-0,00103504
0,405664	-0,00124222
0,40627	-0,00097799
0,406875	-0,000983995
0,40748	-0,00120318
0,408086	-0,00106506
0,408691	-0,00106206
0,409297	-0,000881908
0,409902	-0,00130227
0,410508	-0,00088491
0,411113	-0,000902926
0,411719	-0,00137433
0,412324	-0,000848879
0,41293	-0,00121219
0,413535	-0,00141637
0,414141	-0,00108008
0,414746	-0,000932952
0,415352	-0,000993003
0,415957	-0,00143138
0,416563	-0,000878905
0,417168	-0,00112211
0,417773	-0,00140736
0,418379	-0,000851882
0,418984	-0,000983995
0,41959	-0,000914936
0,420195	-0,00100802
0,420801	-0,000950967
0,421406	-0,000881908
0,422012	-0,00103504
0,422617	-0,000899923
0,423223	-0,000996006
0,423828	-0,00118517
0,424434	-0,000791831
0,425039	-0,000962977
0,425645	-0,00112512
0,42625	-0,00109809
0,426855	-0,000824859
0,427461	-0,00112812
0,428066	-0,00107107
0,428672	-0,000659717
0,429277	-0,00120018
0,429883	-0,000923944
0,430488	-0,000869898
0,431094	-0,000788828
0,431699	-0,00112211
0,432305	-0,000824859
0,43291	-0,000866895
0,433516	-0,00100802
0,434121	-0,00106506
0,434727	-0,00126624
0,435332	-0,00120619
0,435937	-0,00076781
0,436543	-0,00120919
0,437148	-0,000857887
0,437754	-0,00107708
0,438359	-0,000788828
0,438965	-0,00119117
0,43957	-0,00107708
0,440176	-0,000782823
0,440781	-0,00114313
0,441387	-0,00115214
0,441992	-0,000920941
0,442598	-0,000947964
0,443203	-0,00126324
0,443809	-0,000938957
0,444414	-0,000818854
0,44502	-0,00120619
0,445625	-0,000881908
0,44623	-0,00088491
0,446836	-0,00102003
0,447441	-0,00109209
0,448047	-0,000914936
0,448652	-0,000794833
0,449258	-0,00111911
0,449863	-0,000803841
0,450469	-0,000875903
0,451074	-0,000902926
0,45168	-0,00100201
0,452285	-0,000968983
0,452891	-0,000962977
0,453496	-0,00115814
0,454102	-0,00112211
0,454707	-0,000914936
0,455313	-0,00114613
0,455918	-0,000785825
0,456523	-0,00116115
0,457129	-0,00117916
0,457734	-0,000944962
0,45834	-0,000983995
0,458945	-0,00117016
0,459551	-0,00108909
0,460156	-0,00102603
0,460762	-0,000920941
0,461367	-0,00105906
0,461973	-0,00100501
0,462578	-0,000866895
0,463184	-0,00108308
0,463789	-0,00105906
0,464395	-0,00107708
0,465	-0,00132629
0,465605	-0,00097799
0,466211	-0,000824859
0,466816	-0,00111911
0,467422	-0,00117916
0,468027	-0,000875903
0,468633	-0,000962977
0,469238	-0,00135932
0,469844	-0,00086089
0,470449	-0,00108308
0,471055	-0,000845877
0,47166	-0,00103204
0,472266	-0,000728776
0,472871	-0,00106807
0,473477	-0,000999008
0,474082	-0,000740787
0,474687	-0,000980993
0,475293	-0,000881908
0,475898	-0,000959975
0,476504	-0,00100201
0,477109	-0,000990001
0,477715	-0,00103804
0,47832	-0,000806843
0,478926	-0,00128125
0,479531	-0,000782823
0,480137	-0,000947964
0,480742	-0,00115814
0,481348	-0,000999008
0,481953	-0,000863892
0,482559	-0,00118217
0,483164	-0,00119117
0,48377	-0,00111611
0,484375	-0,00120919
0,48498	-0,00116415
0,485586	-0,000996006
0,486191	-0,00113412
0,486797	-0,00120919
0,487402	-0,00105606
0,488008	-0,00117016
0,488613	-0,00120318
0,489219	-0,00117316
0,489824	-0,000980993
0,49043	-0,00129626
0,491035	-0,00121519
0,491641	-0,00113112
0,492246	-0,0013443
0,492852	-0,00130827
0,493457	-0,00118817
0,494063	-0,00120619
0,494668	-0,00127224
0,495273	-0,0012212
0,495879	-0,00112512
0,496484	-0,00126924
0,49709	-0,0012182
0,497695	-0,000968983
0,498301	-0,0011011
0,498906	-0,00111911
0,499512	-0,000971985
0,500117	-0,00136232
0,500723	-0,000956972
0,501328	-0,00103804
0,501934	-0,00115814
0,502539	-0,00123021
0,503145	-0,00146141
0,50375	-0,00120919
0,504355	-0,00119718
0,504961	-0,00120318
0,505566	-0,00102603
0,506172	-0,00095397
0,506777	-0,00130227
0,507383	-0,000999008
0,507988	-0,00115514
0,508594	-0,00123621
0,509199	-0,00128425
0,509805	-0,000830864
0,51041	-0,00111611
0,511016	-0,000908931
0,511621	-0,000959975
0,512227	-0,00131128
0,512832	-0,000983995
0,513437	-0,00127224
0,514043	-0,00112211
0,514648	-0,00118217
0,515254	-0,00120919
0,515859	-0,00123621
0,516465	-0,00131128
0,51707	-0,00138634
0,517676	-0,00100201
0,518281	-0,00130227
0,518887	-0,0012182
0,519492	-0,000908931
0,520098	-0,00097799
0,520703	-0,00124222
0,521309	-0,000944962
0,521914	-0,00100501
0,52252	-0,000971985
0,523125	-0,00102603
0,52373	-0,000776818
0,524336	-0,00101702
0,524941	-0,00124522
0,525547	-0,0008729
0,526152	-0,00132929
0,526758	-0,00114914
0,527363	-0,00111311
0,527969	-0,00126023
0,528574	-0,00132929
0,52918	-0,00112512
0,529785	-0,0012212
0,530391	-0,00119117
0,530996	-0,00117316
0,531602	-0,000899923
0,532207	-0,00117916
0,532813	-0,00096598
0,533418	-0,000993003
0,534023	-0,00105005
0,534629	-0,00100201
0,535234	-0,00106807
0,53584	-0,00123021
0,536445	-0,00114914
0,537051	-0,000827861
0,537656	-0,00104104
0,538262	-0,00108608
0,538867	-0,00112812
0,539473	-0,000971985
0,540078	-0,00138934
0,540684	-0,000974988
0,541289	-0,00123321
0,541895	-0,00129026
0,5425	-0,00117316
0,543105	-0,00107708
0,543711	-0,000996006
0,544316	-0,000980993
0,544922	-0,00104705
0,545527	-0,000893918
0,546133	-0,00125423
0,546738	-0,00120919
0,547344	-0,0011011
0,547949	-0,00112512
0,548555	-0,00120919
0,54916	-0,000800838
0,549766	-0,00119718
0,550371	-0,00105305
0,550977	-0,000983995
0,551582	-0,00103204
0,552187	-0,00115214
0,552793	-0,0011041
0,553398	-0,00111611
0,554004	-0,0011011
0,554609	-0,00105606
0,555215	-0,00130227
0,55582	-0,000959975
0,556426	-0,00119117
0,557031	-0,00100802
0,557637	-0,00114914
0,558242	-0,00124222
0,558848	-0,000944962
0,559453	-0,00106506
0,560059	-0,00119718
0,560664	-0,000950967
0,56127	-0,00102303
0,561875	-0,00105606
0,56248	-0,000968983
0,563086	-0,00111911
0,563691	-0,00105005
0,564297	-0,000990001
0,564902	-0,000812849
0,565508	-0,00100802
0,566113	-0,00108909
0,566719	-0,000990001
0,567324	-0,000905928
0,56793	-0,000990001
0,568535	-0,000962977
0,569141	-0,0008729
0,569746	-0,00106506
0,570352	-0,000803841
0,570957	-0,000905928
0,571562	-0,000809846
0,572168	-0,00107708
0,572773	-0,000887913
0,573379	-0,000785825
0,573984	-0,00101402
0,57459	-0,000890916
0,575195	-0,000800838
0,575801	-0,000890916
0,576406	-0,000923944
0,577012	-0,0008729
0,577617	-0,000821856
0,578223	-0,000905928
0,578828	-0,000806843
0,579434	-0,000911934
0,580039	-0,000791831
0,580645	-0,000950967
0,58125	-0,00096598
0,581855	-0,00105305
0,582461	-0,00107708
0,583066	-0,00101402
0,583672	-0,00103204
0,584277	-0,000749794
0,584883	-0,000941959
0,585488	-0,000905928
0,586094	-0,00107107
0,586699	-0,00112211
0,587305	-0,00126624
0,58791	-0,000962977
0,588516	-0,00111311
0,589121	-0,000890916
0,589727	-0,00120619
0,590332	-0,00112812
0,590938	-0,000836869
0,591543	-0,00108008
0,592148	-0,000917939
0,592754	-0,000824859
0,593359	-0,000993003
0,593965	-0,00116415
0,59457	-0,00121219
0,595176	-0,000971985
0,595781	-0,00117316
0,596387	-0,000983995
0,596992	-0,00112812
0,597598	-0,000974988
0,598203	-0,00103804
0,598809	-0,000890916
0,599414	-0,00103804
0,60002	-0,00102603
0,600625	-0,000968983
0,60123	-0,00102003
0,601836	-0,000980993
0,602441	-0,000920941
0,603047	-0,00097799
0,603652	-0,00120619
0,604258	-0,000821856
0,604863	-0,00115514
0,605469	-0,00107107
0,606074	-0,00119117
0,60668	-0,00123321
0,607285	-0,000758802
0,607891	-0,0013413
0,608496	-0,00112812
0,609102	-0,00129626
0,609707	-0,00106506
0,610313	-0,00119418
0,610918	-0,00112211
0,611523	-0,00115814
0,612129	-0,00119117
0,612734	-0,00127224
0,61334	-0,00097799
0,613945	-0,000947964
0,614551	-0,00126924
0,615156	-0,00107708
0,615762	-0,000959975
0,616367	-0,00114914
0,616973	-0,00119117
0,617578	-0,00128125
0,618184	-0,00123021
0,618789	-0,00108608
0,619395	-0,00105606
0,62	-0,00104405
0,620605	-0,00116115
0,621211	-0,00118817
0,621816	-0,00106206
0,622422	-0,00100201
0,623027	-0,00100201
0,623633	-0,000887913
0,624238	-0,000893918
0,624844	-0,0011011
0,625449	-0,00088491
0,626055	-0,000996006
0,62666	-0,00121219
0,627266	-0,000983995
0,627871	-0,00115214
0,628477	-0,00105906
0,629082	-0,00136232
0,629687	-0,00119117
0,630293	-0,0011041
0,630898	-0,0012272
0,631504	-0,00115514
0,632109	-0,00113112
0,632715	-0,000986998
0,63332	-0,00125423
0,633926	-0,00101702
0,634531	-0,00097799
0,635137	-0,00105305
0,635742	-0,0011041
0,636348	-0,000993003
0,636953	-0,00111311
0,637559	-0,000833867
0,638164	-0,000812849
0,63877	-0,00112812
0,639375	-0,00130827
0,63998	-0,00129326
0,640586	-0,00111911
0,641191	-0,00102003
0,641797	-0,00129927
0,642402	-0,00113713
0,643008	-0,00130227
0,643613	-0,00116115
0,644219	-0,00118517
0,644824	-0,00115514
0,64543	-0,00104104
0,646035	-0,000974988
0,646641	-0,000917939
0,647246	-0,00103204
0,647852	-0,000812849
0,648457	-0,000968983
0,649062	-0,00103804
0,649668	-0,00117616
0,650273	-0,000773815
0,650879	-0,00109809
0,651484	-0,00107407
0,65209	-0,00113713
0,652695	-0,00101102
0,653301	-0,000824859
0,653906	-0,000743789
0,654512	-0,00104405
0,655117	-0,0011071
0,655723	-0,00107708
0,656328	-0,00117316
0,656934	-0,00104705
0,657539	-0,00129326
0,658145	-0,00112512
0,65875	-0,000986998
0,659355	-0,000908931
0,659961	-0,000996006
0,660566	-0,000947964
0,661172	-0,000986998
0,661777	-0,00108608
0,662383	-0,000890916
0,662988	-0,00117016
0,663594	-0,000845877
0,664199	-0,00107107
0,664805	-0,0012242
0,66541	-0,00107407
0,666016	-0,000968983
0,666621	-0,00105005
0,667227	-0,0012242
0,667832	-0,000821856
0,668438	-0,000944962
0,669043	-0,00101702
0,669648	-0,000962977
0,670254	-0,00101702
0,670859	-0,000947964
0,671465	-0,000956972
0,67207	-0,00102903
0,672676	-0,000996006
0,673281	-0,000941959
0,673887	-0,00097799
0,674492	-0,000971985
0,675098	-0,00113412
0,675703	-0,0012212
0,676309	-0,00117616
0,676914	-0,0012182
0,67752	-0,000773815
0,678125	-0,00120919
0,67873	-0,00068674
0,679336	-0,00137733
0,679941	-0,000902926
0,680547	-0,00138934
0,681152	-0,000452539
0,681758	-0,0018007
0,682363	-0,00143438
0,682969	0,00130997
0,683574	-0,00514557
0,68418	0,0123234
0,684785	-0,0330815
0,685391	0,0493752
0,685996	0,0092698
0,686602	-0,0753188
0,687207	-0,0148889
0,687813	-0,0521719
0,688418	-0,173758
0,689023	-0,0363033
0,689629	-0,0777088
0,690234	-0,000473557
0,69084	0,0751223
0,691445	0,162194
0,692051	0,137056
0,692656	0,269326
0,693262	0,13097
0,693867	0,242624
0,694473	0,0207667
0,695078	0,102416
0,695684	0,0702101
0,696289	-0,159886
0,696895	0,0151759
0,6975	-0,0728086
0,698105	-0,188798
0,698711	0,0410341
0,699316	-0,254323
0,699922	0,0685677
0,700527	-0,113169
0,701133	-0,112497
0,701738	0,0320293
0,702344	-0,174449
0,702949	0,0969781
0,703555	-0,0456203
0,70416	-0,0649118
0,704766	0,132859
0,705371	-0,01264
