Time - Acceleration	Amplitude - Acceleration
2,805137	-0,000314421
2,805742	-0,000341444
2,806348	-0,000641702
2,806953	-0,000704756
2,807559	-0,000812849
2,808164	-0,000914936
2,80877	-0,00127525
2,809375	-0,00128425
2,80998	-0,00137733
2,810586	-0,00130827
2,811191	-0,00118217
2,811797	-0,000993003
2,812402	-0,000980993
2,813008	-0,000506586
2,813613	-0,000536612
2,814219	-0,000368467
2,814824	-2,32E-05
2,81543	1,59E-05
2,816035	0,00012996
2,816641	-1,72E-05
2,817246	0,000156984
2,817852	-0,000356457
2,818457	-0,000452539
2,819062	-0,000563635
2,819668	-0,0008729
2,820273	-0,000950967
2,820879	-0,000929949
2,821484	-0,000944962
2,82209	-0,000704756
2,822695	-0,000458545
2,823301	8,50E-07
2,823906	0,000241056
2,824512	0,000661416
2,825117	0,000937653
2,825723	0,00125292
2,826328	0,0014631
2,826934	0,0012259
2,827539	0,001337
2,828145	0,00140005
2,82875	0,00133399
2,829355	0,000787525
2,829961	0,000532306
2,830566	0,000370167
2,831172	0,000220038
2,831777	-0,000113248
2,832383	-4,72E-05
2,832988	-0,000236354
2,833594	-0,000422514
2,834199	-0,000521599
2,834805	-0,000281393
2,83541	-0,000242359
2,836016	-0,000314421
2,836621	-0,000137269
2,837227	-1,12E-05
2,837832	-0,000335439
2,838437	-0,000599666
2,839043	-0,000935954
2,839648	-0,00142838
2,840254	-0,00174965
2,840859	-0,00205892
2,841465	-0,00273149
2,84207	-0,00306478
2,842676	-0,00348814
2,843281	-0,00389049
2,843887	-0,00408866
2,844492	-0,00409767
2,845098	-0,00396255
2,845703	-0,00421176
2,846309	-0,00409166
2,846914	-0,00392952
2,84752	-0,00383644
2,848125	-0,00370733
2,84873	-0,00335903
2,849336	-0,00359023
2,849941	-0,00363527
2,850547	-0,00361125
2,851152	-0,00352418
2,851758	-0,00385146
2,852363	-0,00389049
2,852969	-0,00408866
2,853574	-0,00419375
2,85418	-0,00417874
2,854785	-0,00407365
2,855391	-0,00416673
2,855996	-0,00405263
2,856602	-0,00371033
2,857207	-0,00345812
2,857813	-0,00300773
2,858418	-0,00253332
2,859023	-0,00221505
2,859629	-0,00208594
2,860234	-0,00181571
2,86084	-0,0016836
2,861445	-0,00186675
2,862051	-0,00123021
2,862656	-0,00277053
2,863262	-0,000956972
2,863867	-0,00270147
2,864473	-0,00238019
2,865078	-0,002149
2,865684	-0,00228711
2,866289	-0,00387247
2,866895	-0,0013443
2,8675	-0,00326295
2,868105	-0,00181271
2,868711	-0,0031999
2,869316	-0,00115514
2,869922	-0,00240722
2,870527	-0,00247327
2,871133	-0,00173164
2,871738	-0,000578648
2,872344	-0,00309781
2,872949	-0,000746792
2,873555	-0,00171662
2,87416	-0,00207093
2,874766	-0,002149
2,875371	-0,00166258
2,875977	-0,00222406
2,876582	-0,002158
2,877187	-0,00291465
2,877793	-0,00181871
2,878398	-0,00282758
2,879004	-0,00189077
2,879609	-0,00164156
2,880215	-0,00160853
2,88082	-0,00126624
2,881426	-0,000752797
2,882031	-0,000584653
2,882637	-0,0002904
2,883242	-0,000188313
2,883848	9,86E-06
2,884453	2,19E-05
2,885059	-0,000143274
2,885664	0,00019902
2,88627	-0,000638699
2,886875	-0,000449537
2,88748	-0,000494575
2,888086	-0,00124822
2,888691	-0,00135331
2,889297	-0,000746792
2,889902	-0,00131428
2,890508	-0,00108608
2,891113	-0,00186375
2,891719	-0,000758802
2,892324	-0,00149443
2,89293	-0,00167759
2,893535	-0,000944962
2,894141	-0,00119718
2,894746	-0,0016926
2,895352	-0,00172563
2,895957	-0,00231714
2,896562	-0,00268646
2,897168	-0,00275552
2,897773	-0,00353619
2,898379	-0,00389649
2,898984	-0,00394454
2,89959	-0,00470118
2,900195	-0,00500745
2,900801	-0,00549987
2,901406	-0,00510954
2,902012	-0,00574008
2,902617	-0,00569804
2,903223	-0,00513055
2,903828	-0,00509452
2,904434	-0,00561997
2,905039	-0,00466515
2,905645	-0,00519661
2,90625	-0,00444897
2,906855	-0,00487834
2,907461	-0,00469218
2,908066	-0,00486933
2,908672	-0,00524165
2,909277	-0,00514256
2,909883	-0,00498943
2,910488	-0,00536475
2,911094	-0,00477625
2,911699	-0,0048393
2,912305	-0,00533173
2,91291	-0,00446398
2,913516	-0,00450001
2,914121	-0,00398357
2,914727	-0,00330198
2,915332	-0,00331399
2,915938	-0,00268045
2,916543	-0,0025063
2,917148	-0,0022751
2,917754	-0,00194482
2,918359	-0,00212798
2,918965	-0,00183072
2,91957	-0,00164456
2,920176	-0,0025063
2,920781	-0,00198385
2,921387	-0,00205592
2,921992	-0,0023892
2,922598	-0,00240121
2,923203	-0,00236518
2,923809	-0,00214299
2,924414	-0,00205291
2,92502	-0,00204991
2,925625	-0,00165657
2,92623	-0,00149143
2,926836	-0,00121219
2,927441	-0,000587655
2,928047	-0,000899923
2,928652	-0,000575645
2,929258	-0,000542617
2,929863	-0,000617681
2,930469	-0,000560632
2,931074	-0,000695748
2,93168	-0,000971985
2,932285	-0,000926946
2,932891	-0,00105606
2,933496	-0,0011071
2,934102	-0,00111311
2,934707	-0,000980993
2,935312	-0,000443532
2,935918	-0,000677733
2,936523	-0,000212333
2,937129	0,000247061
2,937734	0,000475257
2,93834	0,000907628
2,938945	0,00132499
2,939551	0,0015712
2,940156	0,00202158
2,940762	0,0018114
2,941367	0,00224377
2,941973	0,00197054
2,942578	0,00200957
2,943184	0,00225578
2,943789	0,00152316
2,944395	0,0020426
2,945	0,0018054
2,945605	0,0018024
2,946211	0,00189548
2,946816	0,00198555
2,947422	0,00191649
2,948027	0,00223176
2,948633	0,00242393
2,949238	0,00261009
2,949844	0,00261609
2,950449	0,00221675
2,951055	0,00290734
2,95166	0,00251701
2,952266	0,00213868
2,952871	0,00229782
2,953477	0,00200657
2,954082	0,00163425
2,954687	0,00124091
2,955293	0,000880605
2,955898	0,000646404
2,956504	0,000391185
2,957109	0,000187009
2,957715	-1,12E-05
2,95832	-0,000326431
2,958926	-0,000113248
2,959531	-0,000329434
2,960137	4,29E-05
2,960742	8,19E-05
2,961348	0,000123955
2,961953	0,000181004
2,962559	5,79E-05
2,963164	-1,72E-05
2,96377	-0,000335439
2,964375	-0,000452539
2,96498	-0,0007558
2,965586	-0,000758802
2,966191	-0,00128726
2,966797	-0,00119117
2,967402	-0,00158751
2,968008	-0,00162955
2,968613	-0,0018097
2,969219	-0,00178568
2,969824	-0,00146141
2,97043	-0,00149143
2,971035	-0,00127525
2,971641	-0,00117316
2,972246	-0,000935954
2,972852	-0,00103504
2,973457	-0,000716766
2,974063	-0,000683738
2,974668	-0,000854885
2,975273	-0,000827861
2,975879	-0,000944962
2,976484	-0,00119718
2,97709	-0,00129326
2,977695	-0,00166558
2,978301	-0,0016896
2,978906	-0,00187576
2,979512	-0,00224508
2,980117	-0,00226309
2,980723	-0,00221505
2,981328	-0,0020379
2,981934	-0,00207093
2,982539	-0,00211597
2,983145	-0,00179469
2,98375	-0,0018097
2,984355	-0,00183372
2,984961	-0,00147342
2,985566	-0,00184273
2,986172	-0,0016836
2,986777	-0,00177367
2,987383	-0,00193581
2,987988	-0,00194782
2,988594	-0,002158
2,989199	-0,00232014
2,989805	-0,00246427
2,99041	-0,00244024
2,991016	-0,00242823
2,991621	-0,00239821
2,992227	-0,0022661
2,992832	-0,00178268
2,993438	-0,00154247
2,994043	-0,00125423
2,994648	-0,000917939
2,995254	-0,000725774
2,995859	-0,000365465
2,996465	-3,52E-05
2,99707	0,000442228
2,997676	0,000499277
2,998281	0,000340141
2,998887	0,000580347
2,999492	0,000640398
3,000098	0,000637396
3,000703	0,000751494
3,001309	0,000763504
3,001914	0,000859586
3,00252	0,000907628
3,003125	0,000943659
3,00373	0,00117486
3,004336	0,00124692
3,004941	0,00152916
3,005547	0,00209365
3,006152	0,00206662
3,006758	0,00233986
3,007363	0,00218973
3,007969	0,00234286
3,008574	0,00241792
3,00918	0,00231584
3,009785	0,0021597
3,010391	0,00185944
3,010996	0,00158921
3,011602	0,00113582
3,012207	0,000721468
3,012812	0,00060737
3,013418	0,000178002
3,014023	-0,000167295
3,014629	-0,000116251
3,015234	-0,000305413
3,01584	-0,000179305
3,016445	3,85E-06
3,017051	-0,000167295
3,017656	-0,000137269
3,018262	-0,000230349
3,018867	-0,000506586
3,019473	-0,000392488
3,020078	-0,000671727
3,020684	-0,00048857
3,021289	-0,000962977
3,021895	-0,00106506
3,0225	-0,00147642
3,023105	-0,00143438
3,023711	-0,00199586
3,024316	-0,00199887
3,024922	-0,00185474
3,025527	-0,00233515
3,026133	-0,00237419
3,026738	-0,00163555
3,027344	-0,00216401
3,027949	-0,00146441
3,028555	-0,00159952
3,02916	-0,00120018
3,029766	-0,000626689
3,030371	-0,00105906
3,030977	-0,000503583
3,031582	-0,000449537
3,032188	-0,00104104
3,032793	-0,000308416
3,033398	-0,00112812
3,034004	-0,000599666
3,034609	-0,00111311
3,035215	-0,00133229
3,03582	-0,00102003
3,036426	-0,00130527
3,037031	-0,00120919
3,037637	-0,000764807
3,038242	-0,000971985
3,038848	-0,000524601
3,039453	-0,000734782
3,040059	-0,000410503
3,040664	-0,0001733
3,04127	-0,000137269
3,041875	8,50E-07
3,04248	0,000126958
3,043086	-2,02E-05
3,043691	-0,000122256
3,044297	-1,42E-05
3,044902	-0,000710761
3,045508	-0,000560632
3,046113	-0,000830864
3,046719	-0,00066272
3,047324	-0,000722771
3,04793	-0,000761805
3,048535	-0,000176302
3,049141	-0,00055763
3,049746	-0,000161289
3,050352	0,000382177
3,050957	0,000331133
3,051563	0,000892615
3,052168	0,00115984
3,052773	0,0014631
3,053379	0,00161924
3,053984	0,00159522
3,05459	0,00231283
3,055195	0,00183242
3,055801	0,00202459
3,056406	0,00205461
3,057012	0,00176937
3,057617	0,00197354
3,058223	0,00233385
3,058828	0,00212667
3,059434	0,00228581
3,060039	0,00243594
3,060645	0,00296139
3,06125	0,00305447
3,061855	0,00322261
3,062461	0,00371203
3,063066	0,00357392
3,063672	0,00360694
3,064277	0,00407835
3,064883	0,00386517
3,065488	0,00408435
3,066094	0,00407535
3,066699	0,00319559
3,067305	0,00359493
3,06791	0,00286531
3,068516	0,00261009
3,069121	0,0026191
3,069727	0,00200657
3,070332	0,00216571
3,070937	0,00172433
3,071543	0,00141807
3,072148	0,00176937
3,072754	0,001343
3,073359	0,00120488
3,073965	0,00130697
3,07457	0,000994702
3,075176	0,00117486
3,075781	0,00118086
3,076387	0,00091063
3,076992	0,000535308
3,077598	0,000376172
3,078203	0,000295102
3,078809	-3,82E-05
3,079414	-0,000503583
3,08002	-0,00055763
3,080625	-0,000761805
3,08123	-0,000923944
3,081836	-0,000863892
3,082441	-0,00124822
3,083047	-0,000878905
3,083652	-0,00120018
3,084258	-0,000758802
3,084863	-0,000719769
3,085469	-0,000737784
3,086074	-0,000425516
3,08668	-0,000605671
3,087285	-0,000824859
3,087891	-0,000410503
3,088496	-0,000920941
3,089102	-0,00103504
3,089707	-0,00119117
3,090313	-0,00142838
3,090918	-0,00173764
3,091523	-0,00218803
3,092129	-0,00219704
3,092734	-0,00247628
3,09334	-0,00252732
3,093945	-0,00278554
3,094551	-0,00289664
3,095156	-0,00289063
3,095762	-0,00294468
3,096367	-0,00317888
3,096973	-0,00318188
3,097578	-0,00298371
3,098184	-0,00356321
3,098789	-0,00302575
3,099395	-0,00370433
3,1	-0,0037884
3,100605	-0,00406164
3,101211	-0,00461111
3,101816	-0,00457508
3,102422	-0,00501345
3,103027	-0,00556292
3,103633	-0,00491737
3,104238	-0,00546984
3,104844	-0,0054218
3,105449	-0,00532572
3,106055	-0,00532572
3,10666	-0,00508551
3,107266	-0,00484831
3,107871	-0,00462312
3,108477	-0,00437691
3,109082	-0,00404662
3,109688	-0,00398357
3,110293	-0,00372535
3,110898	-0,00361125
3,111504	-0,00337104
3,112109	-0,00342209
3,112715	-0,00385746
3,11332	-0,00334102
3,113926	-0,00330499
3,114531	-0,00371634
3,115137	-0,00325695
3,115742	-0,00295669
3,116348	-0,00259638
3,116953	-0,00258137
3,117559	-0,00227811
3,118164	-0,00171362
3,11877	-0,00171963
3,119375	-0,00141637
3,11998	-0,000893918
3,120586	-0,000818854
3,121191	-0,000635697
3,121797	-0,000608673
3,122402	-0,000758802
3,123008	-0,000845877
3,123613	-0,000791831
3,124219	-0,000824859
3,124824	-0,00104705
3,12543	-0,00124222
3,126035	-0,00117316
3,126641	-0,00147342
3,127246	-0,00159352
3,127852	-0,00144639
3,128457	-0,00129326
3,129062	-0,00128425
3,129668	-0,000962977
3,130273	-0,00102603
3,130879	-0,000911934
3,131484	-0,00100501
3,13209	-0,000962977
3,132695	-0,000797836
3,133301	-0,000983995
3,133906	-0,000695748
3,134512	-0,00132929
3,135117	-0,0013353
3,135723	-0,00136232
3,136328	-0,00176467
3,136934	-0,00177367
3,137539	-0,00165958
3,138145	-0,0019208
3,13875	-0,00199286
3,139355	-0,00165357
3,139961	-0,00164756
3,140566	-0,00166558
3,141172	-0,00136232
3,141777	-0,0013443
3,142383	-0,00123921
3,142988	-0,00112512
3,143594	-0,000983995
3,144199	-0,000999008
3,144805	-0,00131128
3,14541	-0,00102303
3,146016	-0,00138034
3,146621	-0,00148843
3,147227	-0,00181571
3,147832	-0,00177668
3,148437	-0,00210095
3,149043	-0,00242823
3,149648	-0,00242823
3,150254	-0,00241022
3,150859	-0,00254534
3,151465	-0,00236218
3,15207	-0,00232915
3,152676	-0,00210396
3,153281	-0,00191179
3,153887	-0,00200787
3,154492	-0,00216701
3,155098	-0,00210095
3,155703	-0,00210396
3,156309	-0,00205892
3,156914	-0,00239821
3,15752	-0,00259338
3,158125	-0,00297771
3,15873	-0,00295969
3,159336	-0,00328997
3,159941	-0,00344611
3,160547	-0,00357222
3,161152	-0,00377339
3,161758	-0,0036743
3,162363	-0,00370133
3,162969	-0,0035512
3,163574	-0,00334402
3,16418	-0,00317888
3,164785	-0,00313084
3,165391	-0,00276753
3,165996	-0,00276152
3,166602	-0,00264442
3,167207	-0,00261139
3,167813	-0,00289964
3,168418	-0,00271348
3,169023	-0,00256936
3,169629	-0,00245526
3,170234	-0,00251231
3,17084	-0,00269246
3,171445	-0,00258137
3,172051	-0,00231714
3,172656	-0,00261439
3,173262	-0,00217302
3,173867	-0,00195383
3,174473	-0,0015665
3,175078	-0,00136232
3,175684	-0,00123021
3,176289	-0,000614679
3,176895	-0,00059366
3,1775	-0,000257372
3,178105	-5,16E-06
3,178711	-0,000146277
3,179316	-0,000419511
3,179922	0,000114948
3,180527	-0,000641702
3,181133	-9,82E-05
3,181738	-0,000734782
3,182344	-0,000440529
3,182949	-0,000341444
3,183555	-0,00102603
3,18416	-0,000996006
3,184766	-0,000155284
3,185371	-0,00105005
3,185977	-0,000584653
3,186582	-7,12E-05
3,187187	-0,000251367
3,187793	-0,000104241
3,188398	-0,000419511
3,189004	0,000676429
3,189609	-0,000653712
3,190215	-0,000560632
3,19082	0,000382177
3,191426	-0,000605671
3,192031	-0,00171963
3,192637	-0,00056964
3,193242	-0,00160553
3,193848	-0,00160853
3,194453	-0,00184874
3,195059	-0,00174365
3,195664	-0,00179169
3,19627	-0,00211296
3,196875	-0,00177668
3,19748	-0,00159352
3,198086	-0,002158
3,198691	-0,000959975
3,199297	-0,00141637
3,199902	-0,00120619
3,200508	-0,00113112
3,201113	-0,00146141
3,201719	-0,00160853
3,202324	-0,00106506
3,20293	-0,00198085
3,203535	-0,00160853
3,204141	-0,00209495
3,204746	-0,00207393
3,205352	-0,00244925
3,205957	-0,00292066
3,206562	-0,00233816
3,207168	-0,00268646
3,207773	-0,00363527
3,208379	-0,00236218
3,208984	-0,00277954
3,20959	-0,00316687
3,210195	-0,00270747
3,210801	-0,00289363
3,211406	-0,00275251
3,212012	-0,00311282
3,212617	-0,00348814
3,213223	-0,00313985
3,213828	-0,00409767
3,214434	-0,00364128
3,215039	-0,00433487
3,215645	-0,00496841
3,21625	-0,00514557
3,216855	-0,00491437
3,217461	-0,00615443
3,218066	-0,00538277
3,218672	-0,00584517
3,219277	-0,00606736
3,219883	-0,00617845
3,220488	-0,00594125
3,221094	-0,00573107
3,221699	-0,00591723
3,222305	-0,00608838
3,22291	-0,00489335
3,223516	-0,00622349
3,224121	-0,00602532
3,224727	-0,00545183
3,225332	-0,00615743
3,225938	-0,00577911
3,226543	-0,00607937
3,227148	-0,00612441
3,227754	-0,0063466
3,228359	-0,00612741
3,228965	-0,00581514
3,22957	-0,00583015
3,230176	-0,00559595
3,230781	-0,00480628
3,231387	-0,00487533
3,231992	-0,00465314
3,232598	-0,00347914
3,233203	-0,00403161
3,233809	-0,00333501
3,234414	-0,00270147
3,23502	-0,00289964
3,235625	-0,00275852
3,23623	-0,00216101
3,236836	-0,00236218
3,237441	-0,0022721
3,238047	-0,00242223
3,238652	-0,00183973
3,239258	-0,00213098
3,239863	-0,00254233
3,240469	-0,00137733
3,241074	-0,0018037
3,24168	-0,00181571
3,242285	-0,00119418
3,242891	-0,00121519
3,243496	-0,000968983
3,244102	-0,000797836
3,244707	-0,000533609
3,245312	-0,000221341
3,245918	-0,000140271
3,246523	-0,000146277
3,247129	-1,12E-05
3,247734	-0,000515593
3,24834	-0,000107243
3,248945	-0,00027839
3,249551	-0,000725774
3,250156	-0,000329434
3,250762	-0,000500581
3,251367	-0,000848879
3,251973	-0,000596663
3,252578	-0,000551624
3,253184	-1,42E-05
3,253789	-0,000269382
3,254395	0,000382177
3,255	0,000730476
3,255605	0,000463246
3,256211	0,00112682
3,256816	0,00113582
3,257422	0,00125893
3,258027	0,00135201
3,258633	0,00130697
3,259238	0,0014601
3,259844	0,00169731
3,260449	0,00151715
3,261055	0,00171532
3,26166	0,000718465
3,262266	0,00127694
3,262871	0,00137603
3,263477	0,0011118
3,264082	0,00150214
3,264687	0,00159522
3,265293	0,00138504
3,265898	0,00156819
3,266504	0,00182642
3,267109	0,00183242
3,267715	0,00182942
3,26832	0,0018024
3,268926	0,00189247
3,269531	0,00132198
3,270137	0,00149613
3,270742	0,00130397
3,271348	0,000517293
3,271953	0,000667422
3,272559	0,000352151
3,273164	-0,000143274
3,27377	-0,000281393
3,274375	-0,000326431
3,27498	-0,000656715
3,275586	-0,000629691
3,276191	-0,000707758
3,276797	-0,000524601
3,277402	-0,000590658
3,278008	-0,000347449
3,278613	-0,000497578
3,279219	-0,000443532
3,279824	-0,000299408
3,28043	-0,000335439
3,281035	-0,000410503
3,281641	-0,000839872
3,282246	-0,000578648
3,282852	-0,000962977
3,283457	-0,00120919
3,284063	-0,00107107
3,284668	-0,0012272
3,285273	-0,00124222
3,285879	-0,00111611
3,286484	-0,00106206
3,28709	-0,00115814
3,287695	-0,000929949
3,288301	-0,000851882
3,288906	-0,000548622
3,289512	-0,00055763
3,290117	1,89E-05
3,290723	-0,000146277
3,291328	-0,000122256
3,291934	8,49E-05
3,292539	0,000202022
3,293145	0,000238053
3,29375	-0,0001733
3,294355	7,89E-05
3,294961	-0,000305413
3,295566	-0,00056964
3,296172	8,50E-07
3,296777	-0,000428519
3,297383	-0,0002904
3,297988	-0,000320426
3,298594	-0,000281393
3,299199	-0,000191315
3,299805	-6,52E-05
3,30041	-0,000137269
3,301016	4,59E-05
3,301621	0,000241056
3,302227	4,29E-05
3,302832	0,000108942
3,303437	-4,42E-05
3,304043	0,000162989
3,304648	-0,000146277
3,305254	-0,000314421
3,305859	-0,00026638
3,306465	-0,000518596
3,30707	-0,000473557
3,307676	-0,000752797
3,308281	-0,000827861
3,308887	-0,000800838
3,309492	-0,000620684
3,310098	-0,000596663
3,310703	-0,000509588
3,311309	-6,22E-05
3,311914	0,000168994
3,31252	-4,12E-05
3,313125	0,000138968
3,31373	0,00049027
3,314336	0,000463246
3,314941	0,000295102
3,315547	0,000208027
3,316152	0,000487267
3,316758	0,000325128
3,317363	0,000367164
3,317969	0,000178002
3,318574	0,000205025
3,31918	0,000174999
3,319785	0,000214033
3,320391	-0,000128261
3,320996	-0,000164292
3,321602	0,000174999
3,322207	0,0002921
3,322812	0,000505282
3,323418	0,000445231
3,324023	0,000631391
3,324629	0,000463246
3,325234	0,000550321
3,32584	0,000694445
3,326445	0,000424213
3,327051	0,000271082
3,327656	0,000156984
3,328262	-0,00037147
3,328867	-0,000617681
3,329473	-0,000773815
3,330078	-0,00108909
3,330684	-0,00111311
3,331289	-0,00127525
3,331895	-0,00141336
3,3325	-0,00148843
3,333105	-0,00160553
3,333711	-0,00169561
3,334316	-0,00178268
3,334922	-0,00162955
3,335527	-0,00147642
3,336133	-0,00174064
3,336738	-0,00184874
3,337344	-0,00166558
3,337949	-0,00229912
3,338555	-0,00210996
3,33916	-0,00279155
3,339766	-0,00258137
3,340371	-0,00293267
3,340977	-0,00315786
3,341582	-0,00298071
3,342188	-0,00300173
3,342793	-0,00359924
3,343398	-0,00272549
3,344004	-0,00313084
3,344609	-0,00294768
3,345215	-0,00256035
3,34582	-0,00271948
3,346426	-0,00220905
3,347031	-0,00211897
3,347637	-0,00240121
3,348242	-0,00144339
3,348848	-0,00233816
3,349453	-0,00153947
3,350059	-0,00164156
3,350664	-0,00202589
3,35127	-0,00169861
3,351875	-0,00179469
3,35248	-0,00187576
3,353086	-0,00127224
3,353691	-0,00150644
3,354297	-0,00106206
3,354902	-0,00112211
3,355508	-0,00109209
3,356113	-0,000647707
3,356719	-0,000431521
3,357324	3,99E-05
3,35793	0,000171996
3,358535	0,000301107
3,359141	0,000622383
3,359746	0,000679432
3,360352	0,000604367
3,360957	0,000799535
3,361562	0,000544316
3,362168	0,000658414
3,362773	0,000742486
3,363379	0,000376172
3,363984	0,000742486
3,36459	0,00068844
3,365195	0,00101872
3,365801	0,000892615
3,366406	0,00112381
3,367012	0,00156219
3,367617	0,00174835
3,368223	0,00178738
3,368828	0,00206962
3,369434	0,00248398
3,370039	0,00255604
3,370645	0,00236388
3,37125	0,00265513
3,371855	0,00296139
3,372461	0,00275421
3,373066	0,00294337
3,373672	0,00252902
3,374277	0,00277823
3,374883	0,00288032
3,375488	0,00258907
3,376094	0,00294337
3,376699	0,00293437
3,377305	0,00292536
3,37791	0,00343279
3,378516	0,00334572
3,379121	0,00338776
3,379727	0,00383214
3,380332	0,00362196
3,380937	0,0040273
3,381543	0,00385316
3,382148	0,00357692
3,382754	0,00394323
3,383359	0,00315956
3,383965	0,00330969
3,38457	0,00337575
3,385176	0,00277523
3,385781	0,00283228
3,386387	0,00249599
3,386992	0,00231283
3,387598	0,00213868
3,388203	0,00182041
3,388809	0,00178138
3,389414	0,00175135
3,39002	0,00137002
3,390625	0,0012259
3,39123	0,00133099
3,391836	0,00103674
3,392441	0,000760501
3,393047	0,000769509
3,393652	0,000556326
3,394258	0,000358156
3,394863	2,79E-05
3,395469	-0,000539614
3,396074	-0,000728776
3,39668	-0,000929949
3,397285	-0,00124222
3,397891	-0,0016866
3,398496	-0,00147642
3,399102	-0,00164456
3,399707	-0,0018037
3,400313	-0,0016866
3,400918	-0,00171963
3,401523	-0,00151545
3,402129	-0,00208294
3,402734	-0,00158751
3,40334	-0,00174665
3,403945	-0,00175265
3,404551	-0,00163555
3,405156	-0,00179769
3,405762	-0,002149
3,406367	-0,00217001
3,406973	-0,00209795
3,407578	-0,00221805
3,408184	-0,00248829
3,408789	-0,00245826
3,409395	-0,00268646
3,41	-0,00279455
3,410605	-0,00277053
3,411211	-0,00267144
3,411816	-0,00299872
3,412422	-0,0027405
3,413027	-0,00244325
3,413633	-0,00283358
3,414238	-0,00268646
3,414844	-0,00268345
3,415449	-0,00267144
3,416055	-0,00267144
3,41666	-0,00310381
3,417266	-0,00294768
3,417871	-0,00327196
3,418477	-0,00360524
3,419082	-0,00374637
3,419687	-0,00360524
3,420293	-0,00384545
3,420898	-0,0039025
3,421504	-0,00412769
3,422109	-0,00408566
3,422715	-0,00404062
3,42332	-0,00407965
3,423926	-0,00374036
3,424531	-0,00375237
3,425137	-0,00363227
3,425742	-0,00319689
3,426348	-0,00344311
3,426953	-0,00305878
3,427559	-0,00298972
3,428164	-0,00312483
3,42877	-0,00301073
3,429375	-0,00281557
3,42998	-0,00302274
3,430586	-0,00283959
3,431191	-0,00289664
3,431797	-0,00268045
3,432402	-0,00281256
3,433008	-0,00279455
3,433613	-0,00248228
3,434219	-0,00238019
3,434824	-0,00190879
3,43543	-0,0019268
3,436035	-0,00158151
3,436641	-0,00136532
3,437246	-0,00132028
3,437852	-0,00111611
3,438457	-0,000596663
3,439062	-0,0008729
3,439668	-0,000665722
3,440273	-0,000818854
3,440879	-0,000851882
3,441484	-0,00114013
3,44209	-0,00117316
3,442695	-0,00120919
3,443301	-0,00111911
3,443906	-0,00139235
3,444512	-0,00144339
3,445117	-0,00140436
3,445723	-0,00162354
3,446328	-0,00151845
3,446934	-0,00173164
3,447539	-0,00151845
3,448145	-0,00132329
3,44875	-0,00154247
3,449355	-0,00140436
3,449961	-0,00139835
3,450566	-0,00164456
3,451172	-0,00176166
3,451777	-0,00196584
3,452383	-0,0020409
3,452988	-0,0023892
3,453594	-0,00273149
3,454199	-0,00255735
3,454805	-0,00286361
3,45541	-0,00276152
3,456016	-0,00280656
3,456621	-0,00288463
3,457227	-0,00260539
3,457832	-0,00264742
3,458438	-0,00254534
3,459043	-0,00232615
3,459648	-0,00241923
3,460254	-0,00224808
3,460859	-0,0022691
3,461465	-0,00229012
3,46207	-0,00225409
3,462676	-0,00232615
3,463281	-0,00244024
3,463887	-0,00235317
3,464492	-0,00270447
3,465098	-0,00253332
3,465703	-0,00263241
3,466309	-0,00271048
3,466914	-0,00277954
3,46752	-0,00298071
3,468125	-0,0025033
3,46873	-0,00259938
3,469336	-0,00251531
3,469941	-0,00238019
3,470547	-0,00232314
3,471152	-0,002155
3,471758	-0,00189978
3,472363	-0,00206192
3,472969	-0,00177968
3,473574	-0,00237419
3,47418	-0,00218803
3,474785	-0,00239521
3,475391	-0,00245526
3,475996	-0,00255134
3,476602	-0,00253633
3,477207	-0,00260539
3,477813	-0,00256335
3,478418	-0,00264442
3,479023	-0,00240121
3,479629	-0,00216101
3,480234	-0,00234116
3,48084	-0,00174665
3,481445	-0,00190278
3,482051	-0,0018037
3,482656	-0,00133229
3,483262	-0,00142237
3,483867	-0,00107107
3,484473	-0,00117616
3,485078	-0,00119418
3,485684	-0,00108308
3,486289	-0,00113713
3,486895	-0,000993003
3,4875	-0,00102003
3,488105	-0,00086089
3,488711	-0,000770812
3,489316	-0,000656715
3,489922	-0,00047656
3,490527	-0,000365465
3,491133	-0,000260375
3,491738	-0,000293403
3,492344	0,000313118
3,492949	0,000165991
3,493555	0,000679432
3,49416	0,000544316
3,494766	0,000889612
3,495371	0,00079353
3,495977	0,000763504
3,496582	0,000781519
3,497187	0,000643401
3,497793	0,000709458
3,498398	0,000721468
3,499004	0,000412203
3,499609	0,000559329
3,500215	0,000147976
3,50082	0,000168994
3,501426	0,00010594
3,502031	0,00010594
3,502637	0,000244058
3,503242	5,49E-05
3,503848	0,000202022
3,504453	0,000162989
3,505059	0,000181004
3,505664	0,000208027
3,50627	-9,22E-05
3,506875	-0,000188313
3,50748	-0,000293403
3,508086	-0,000482565
3,508691	-0,0007558
3,509297	-0,00117916
3,509902	-0,00123321
3,510508	-0,00154848
3,511113	-0,0018067
3,511719	-0,00181271
3,512324	-0,002158
3,51293	-0,00239521
3,513535	-0,00219704
3,514141	-0,00257536
3,514746	-0,00247027
3,515352	-0,00243724
3,515957	-0,00246427
3,516563	-0,00249729
3,517168	-0,00259037
3,517773	-0,00263841
3,518379	-0,00253633
3,518984	-0,00293267
3,51959	-0,00312783
3,520195	-0,00331099
3,520801	-0,00356921
3,521406	-0,0035512
3,522012	-0,00363527
3,522617	-0,00387548
3,523223	-0,00392352
