Frequenz - Plot 0	Amplitude - Plot 0
16	-0,00351087
16	-0,00299472
17	-0,00229895
17	-0,001785
17	-0,00143933
17	-0,00132717
17	-0,00109287
17	-0,00113488
17	-0,00107629
17	-0,00107553
17	-0,00092034
18	-0,000939487
18	-0,000824579
18	-0,000751567
18	-0,000746208
18	-0,000714248
18	-0,000851554
18	-0,000616902
18	-0,000575512
18	-0,000545301
18	-0,000567512
18	-0,000476807
19	-0,000455175
19	-0,000503007
19	-0,000496108
19	-0,000550996
19	-0,000522661
19	-0,000447392
19	-0,0003315
19	-0,000297473
19	-0,000261523
20	-0,000392815
20	-0,000278459
20	-0,000407025
20	-0,000393877
20	-0,000438775
20	-0,000240416
20	-0,00049199
20	-0,000485452
20	-0,000633129
20	-0,00070411
20	-0,000781414
21	-0,000867481
21	-0,000851769
21	-0,000988714
21	-0,000999328
21	-0,0011282
21	-0,00100065
21	-0,000911955
21	-0,000848368
21	-0,000718511
22	-0,000716945
22	-0,000498823
22	0,000153776
22	0,00125846
22	0,00256136
22	0,00289663
22	0,00248411
22	0,00184431
22	0,00137314
22	0,0011713
22	0,00118218
23	0,00096195
23	0,000902004
23	0,000791348
23	0,000694579
23	0,000532331
23	0,000470371
23	0,000456658
23	0,000606499
23	0,000672439
24	0,00112184
24	0,00146864
24	0,00192677
24	0,00219533
24	0,00241087
24	0,00215903
24	0,00177906
24	0,00145204
24	0,00088323
24	0,000473716
24	0,000349548
25	0,000719599
25	0,00188833
25	0,00353924
25	0,00350212
25	0,00311797
25	0,00317355
25	0,00333617
25	0,00346891
25	0,00340964
26	0,00342862
26	0,00332637
26	0,00333678
26	0,00316055
26	0,00301488
26	0,00292134
26	0,00287547
26	0,00278933
26	0,00277083
26	0,00278582
26	0,00267132
27	0,0027337
27	0,00270679
27	0,00276679
27	0,00272099
27	0,00272156
27	0,00264823
27	0,00263022
27	0,00270516
27	0,00270755
28	0,00264786
28	0,00268067
28	0,00259008
28	0,00259273
28	0,00259093
28	0,00277039
28	0,00266469
28	0,00254431
28	0,00263078
28	0,00265141
28	0,0026512
29	0,00280243
29	0,00286103
29	0,00295805
29	0,00292492
29	0,00300599
29	0,0031711
29	0,00319943
29	0,0031982
29	0,00318364
30	0,00322417
30	0,00318776
30	0,00323056
30	0,0032706
30	0,00325907
30	0,00330707
30	0,00338937
30	0,00340469
30	0,00357022
30	0,0037144
30	0,00388534
31	0,00412049
31	0,0043008
31	0,00449531
31	0,00475834
31	0,00490459
31	0,0050931
31	0,00510496
31	0,00507057
31	0,00481195
32	0,00483339
32	0,0049521
32	0,00509116
32	0,00525376
32	0,00530163
32	0,00548433
32	0,00571909
32	0,00582909
32	0,00606649
32	0,00638884
32	0,00656585
33	0,00675429
33	0,00690523
33	0,00720773
33	0,00755093
33	0,00783305
33	0,00824328
33	0,00858842
33	0,00859506
33	0,00885338
34	0,00858503
34	0,00811446
34	0,00690198
34	0,00539156
34	0,00277679
34	-0,00029804
34	-0,00457919
34	-0,00948892
34	-0,0149588
34	-0,0179082
34	-0,0159238
35	-0,00890496
35	-0,00501778
35	-0,00393185
35	-0,00314064
35	-0,00310666
35	-0,00316723
35	-0,00289435
35	-0,0022352
35	-0,00178612
36	-0,00149583
36	-0,00107354
36	-0,000922138
36	-0,000663651
36	-0,000403437
36	-8,63E-05
36	8,41E-05
36	0,000263433
36	0,000444523
36	0,000588819
36	0,000684851
37	0,000823605
37	0,000992732
37	0,00117261
37	0,00132439
37	0,00156597
37	0,00157593
37	0,00153064
37	0,00139981
37	0,000996581
38	0,000484663
38	-0,000105724
38	-0,000767732
38	-0,000970256
38	-0,00120465
38	-0,00149916
38	-0,00190951
38	-0,0023342
38	-0,00293175
38	-0,00356288
38	-0,00426701
39	-0,00500293
39	-0,00565562
39	-0,00628511
39	-0,00658324
39	-0,00660456
39	-0,00633051
39	-0,00561336
39	-0,00451981
39	-0,00330621
40	-0,00220728
40	-0,00154042
40	-0,00138201
40	-0,00187356
40	-0,00241828
40	-0,00211919
40	-0,00200181
40	-0,00157922
40	-0,00196239
40	-0,00170338
40	-0,00146577
41	-0,00161645
41	-0,00167518
41	-0,00158615
41	-0,0015007
41	-0,00154046
41	-0,00138321
41	-0,00146878
41	-0,00131212
41	-0,00126047
42	-0,00122942
42	-0,00135851
42	-0,0012338
42	-0,00111943
42	-0,00107461
42	-0,000962971
42	-0,000714101
42	-0,000653439
42	-0,000599275
42	-0,000643259
42	-0,000658079
43	-0,000752882
43	-0,000748449
43	-0,000911246
43	-0,0008747
43	-0,000956981
43	-0,000966526
43	-0,000908802
43	-0,000962366
43	-0,000862227
44	-0,000890061
44	-0,000784556
44	-0,000770922
44	-0,000737982
44	-0,000645244
44	-0,000669326
44	-0,000620443
44	-0,00060256
44	-0,00061818
44	-0,000615824
44	-0,000661718
45	-0,000593896
45	-0,000615972
45	-0,000578094
45	-0,000618834
45	-0,000501964
45	-0,000580973
45	-0,000526757
45	-0,000485579
45	-0,000491116
46	-0,000412033
46	-0,000349819
46	-0,000398185
46	-0,00031147
46	-0,000345736
46	-0,000409698
46	-0,000443366
46	-0,000427298
46	-0,000397273
46	-0,000370187
46	-0,000466199
47	-0,00047123
47	-0,000471686
47	-0,000329111
47	-0,000353431
47	-0,000358014
47	-0,000384794
47	-0,000386679
47	-0,000398183
47	-0,00044926
48	-0,000481604
48	-0,000446545
48	-0,000389154
48	-0,000453609
48	-0,000404628
48	-0,00034741
48	-0,000294166
48	-0,00035513
48	-0,000322652
48	-0,000358578
48	-0,000316151
49	-0,000300062
49	-0,000320012
49	-0,000368098
49	-0,000244438
49	-0,000239644
49	-0,000136183
49	-0,000147945
49	-4,28E-05
49	-0,000111822
50	-9,50E-05
50	-6,60E-05
50	-2,94E-05
50	-2,32E-05
50	-7,94E-05
50	-2,42E-05
